feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	LPS + Nigericin_1µg_per_ml + 1µM
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256	0.006227012106164942	-0.00023056233218009302	-0.0625416812611253	0.06254168126112528
Cytoplasm_Texture_InfoMeas1_CorrPM_3_03_256	0.004929017227853216	-0.0001907766594367893	-0.05732854089275029	0.05732854089275026
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_00_256	0.01582466785378478	-0.000533423606578599	-0.04612476017672307	0.04612476017672305
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_01_256	0.013214569970112167	-0.0004774082892606607	-0.046038809627174146	0.046038809627174125
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_02_256	0.01600973146186946	-0.0005355965174104968	-0.04401075333467111	0.04401075333467109
Cytoplasm_Texture_InfoMeas1_CorrRNA_3_03_256	0.013125825390284951	-0.00047667188942408626	-0.04237636616884513	0.0423763661688451
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_00_256	0.006329878223654273	-0.00028323706364392405	0.05215842737055487	-0.05215842737055486
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_01_256	0.007053180385588997	-0.00031004611141028076	0.04684402664872647	-0.046844026648726445
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_02_256	0.0059758854222236035	-0.0002669625007368775	0.05247783206215703	-0.052477832062157
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_03_256	0.006700453837046649	-0.00029221973376178525	0.049689999202887206	-0.049689999202887185
Cytoplasm_Texture_InfoMeas2_CorrER_3_00_256	0.001304658667643066	-0.00010109956515569122	-0.02954185847055553	0.029541858470555512
Cytoplasm_Texture_InfoMeas2_CorrER_3_01_256	0.0012611634721553244	-0.00010952547940148642	-0.026165201125132667	0.02616520112513265
Cytoplasm_Texture_InfoMeas2_CorrER_3_02_256	0.001984564763161667	-0.00010839899030199175	-0.03743563267892155	0.03743563267892153
Cytoplasm_Texture_InfoMeas2_CorrER_3_03_256	0.0014657486044803436	-0.00010146272591539264	-0.030705571589423504	0.030705571589423483
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.0005365640677443828	-0.00010310780010161115	9.247538051576564e-05	-9.247538051576558e-05
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.00015847161114590502	-4.695225429975267e-05	0.00668103011255456	-0.006681030112554555
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.0005708172296904346	-0.00010746567653701401	0.001121887252014574	-0.0011218872520145733
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.00013228768715944916	-4.9126769229541484e-05	0.00268739738164909	-0.002687397381649089
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.004482677747312813	-0.00028352816015995134	-0.009178599388639897	0.009178599388639892
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.0027865452917957834	-0.00022228020801906434	-0.005645787643988435	0.005645787643988432
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.004622732890539605	-0.00028973697103345006	-0.008304037904892933	0.008304037904892928
Cytoplasm_Texture_InfoMeas2_CorrMito_3_03_256	0.0026452640463914268	-0.00021717711519747128	-0.007523903174103589	0.007523903174103584
Cytoplasm_Texture_InfoMeas2_CorrPM_3_00_256	0.0008968587014912544	4.441117856769744e-06	0.031152951623654744	-0.031152951623654727
Cytoplasm_Texture_InfoMeas2_CorrPM_3_01_256	0.0012343653354836004	1.9623210268740115e-05	0.03617955714125194	-0.03617955714125192
Cytoplasm_Texture_InfoMeas2_CorrPM_3_02_256	0.0010854884125774955	1.1012970961262239e-05	0.033959309709612334	-0.03395930970961231
Cytoplasm_Texture_InfoMeas2_CorrPM_3_03_256	0.0012140526203232582	2.9180551072880784e-06	0.03593617780325836	-0.03593617780325835
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_00_256	0.0004364557112100931	-4.6468938855711615e-05	-0.019045311446564475	0.019045311446564465
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_01_256	0.00015542305514537613	-1.657275512041501e-05	-0.012088469132238912	0.012088469132238905
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_02_256	0.0005833562612357346	-5.268520649668767e-05	-0.02142837622318178	0.021428376223181767
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.00024984243716119625	-4.350513425900188e-06	-0.015975775084166116	0.015975775084166106
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.01787801986954196	0.0005373430190155616	-0.05478614990915791	0.054786149909157866
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.01695510502433939	0.0005268189239345893	-0.052127529006631784	0.052127529006631756
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.01757031854161417	0.0005387692829845132	-0.0534860805802002	0.053486080580200164
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.01673182804359785	0.0005173184692280076	-0.053752036279020365	0.05375203627902034
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.09924463932223004	0.001454567454998426	0.15932771778692345	-0.15932771778692337
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.09462760208436072	0.001383815726714498	0.15369804671735365	-0.15369804671735357
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.09837334609904613	0.0014589387899832424	0.15929181695234415	-0.15929181695234407
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.09290602979007612	0.0013645216016296444	0.15103886311471174	-0.15103886311471165
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.1252765591278885	0.0018669877000471993	0.09950258828618963	-0.09950258828618957
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.11470502835188834	0.0017387764029912392	0.0952338560932359	-0.09523385609323586
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.12316359335018146	0.001843147558366504	0.10056722845581278	-0.10056722845581272
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.11479690116143082	0.0017160798341823446	0.088010985438181	-0.08801098543818096
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.12642922629302855	0.0019345598558589841	0.0925062771307762	-0.09250627713077614
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.1166995611556787	0.00181130606241915	0.08703497300573662	-0.08703497300573657
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.12368438811182358	0.0019032484025370805	0.09196434291991165	-0.0919643429199116
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.11728163962621718	0.0017824899952780444	0.07977772600377597	-0.07977772600377592
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.0341691731159125	0.0008844265657384604	0.025182720109085587	-0.025182720109085573
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.03363116878215566	0.0008769392698382577	0.02146788526923015	-0.021467885269230137
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.03366887713670308	0.0008899600313277679	0.028535805434896172	-0.028535805434896158
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.031248322534135897	0.000829528869119097	0.01830276561353364	-0.018302765613533625
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.061721880240729	0.0011917399441855818	0.07139300104063973	-0.07139300104063968
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.05958771611660263	0.0011513110864050137	0.07122474620309206	-0.07122474620309202
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.06122556049809136	0.0011893987221974758	0.07342899386093119	-0.07342899386093114
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.057774276753642995	0.0011261708455307248	0.06925539799395684	-0.0692553979939568
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.008592070206873359	-0.00034237819527881434	0.045283562032380806	-0.04528356203238078
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.008678814387202749	-0.0003458172965749723	0.04507535642639772	-0.04507535642639769
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.008624452871763055	-0.00034170478799160536	0.04579642792442479	-0.04579642792442476
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.008763501855126088	-0.00034681596112823515	0.04552108250618976	-0.04552108250618974
Cytoplasm_Texture_SumAverage_CorrER_3_00_256	0.05635383931482063	-0.0007857014993305675	-0.08933751475872753	0.0893375147587275
Cytoplasm_Texture_SumAverage_CorrER_3_01_256	0.05735677382087334	-0.0007938555218829555	-0.09080276995265482	0.09080276995265477
Cytoplasm_Texture_SumAverage_CorrER_3_02_256	0.056546757552672466	-0.0007878402368728147	-0.0900474787064175	0.09004747870641744
Cytoplasm_Texture_SumAverage_CorrER_3_03_256	0.05701324148030473	-0.0007905649982299813	-0.09055650325259049	0.09055650325259042
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_00_256	0.08406931613141533	-0.0014671416791050594	-0.039429515055637625	0.039429515055637604
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_01_256	0.08520933628720762	-0.0014755816132418747	-0.0418002181844916	0.04180021818449159
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_02_256	0.08420649918942791	-0.0014634341311684812	-0.03987462908711311	0.03987462908711308
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_03_256	0.08504115058342954	-0.0014743282415540188	-0.04144686725298547	0.04144686725298544
Cytoplasm_Texture_SumAverage_CorrMito_3_00_256	0.07942461472987505	-0.0014317255821365742	-0.0287195791412211	0.028719579141221085
Cytoplasm_Texture_SumAverage_CorrMito_3_01_256	0.08052944668210693	-0.0014420817073418114	-0.031024837910819524	0.03102483791081951
Cytoplasm_Texture_SumAverage_CorrMito_3_02_256	0.07948815268169618	-0.0014288131400629856	-0.029091384381431003	0.029091384381430985
Cytoplasm_Texture_SumAverage_CorrMito_3_03_256	0.08037290895388449	-0.0014398503971186128	-0.030645821202199296	0.030645821202199275
Cytoplasm_Texture_SumAverage_CorrPM_3_00_256	0.0166584206412852	-0.0004266253714029851	0.08887244436655989	-0.08887244436655983
Cytoplasm_Texture_SumAverage_CorrPM_3_01_256	0.016822975349456315	-0.00043957463454854075	0.08637350678859164	-0.08637350678859158
Cytoplasm_Texture_SumAverage_CorrPM_3_02_256	0.01658068160495474	-0.00042658673730399673	0.0881874720468922	-0.08818747204689215
Cytoplasm_Texture_SumAverage_CorrPM_3_03_256	0.01679283813475929	-0.00043747995852966965	0.08660163142888339	-0.08660163142888334
Cytoplasm_Texture_SumAverage_CorrRNA_3_00_256	0.034766616669456796	-0.0007124783955539618	-0.04078292381973666	0.040782923819736645
Cytoplasm_Texture_SumAverage_CorrRNA_3_01_256	0.03543510342525291	-0.000719323415814047	-0.04237418428665369	0.04237418428665366
Cytoplasm_Texture_SumAverage_CorrRNA_3_02_256	0.03498844199115958	-0.0007151365205965134	-0.041575627541091245	0.041575627541091224
Cytoplasm_Texture_SumAverage_CorrRNA_3_03_256	0.03549483246652452	-0.0007196076197000171	-0.04241684028465069	0.04241684028465066
Cytoplasm_Texture_SumEntropy_CorrDNA_3_00_256	0.01082121922275292	-0.000379826192891809	0.051792955983444286	-0.05179295598344425
Cytoplasm_Texture_SumEntropy_CorrDNA_3_01_256	0.010685137994172034	-0.00037830710029498253	0.05128257461351281	-0.05128257461351277
Cytoplasm_Texture_SumEntropy_CorrDNA_3_02_256	0.010892432293077015	-0.00038050841593278864	0.0523224077820528	-0.052322407782052764
Cytoplasm_Texture_SumEntropy_CorrDNA_3_03_256	0.010926609582341373	-0.00038061301415481867	0.052694478420092186	-0.05269447842009215
Cytoplasm_Texture_SumEntropy_CorrER_3_00_256	0.07458970959418476	-0.001070315671607873	-0.1430449164045819	0.1430449164045818
Cytoplasm_Texture_SumEntropy_CorrER_3_01_256	0.07014214449031075	-0.0010375524201056841	-0.13957445250683537	0.13957445250683528
Cytoplasm_Texture_SumEntropy_CorrER_3_02_256	0.07437260807577828	-0.0010687290928162547	-0.1425565064476419	0.14255650644764178
Cytoplasm_Texture_SumEntropy_CorrER_3_03_256	0.0695074407479448	-0.0010336761699031812	-0.14001814265957396	0.14001814265957388
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_00_256	0.07049008726210759	-0.0012121117293130619	-0.0571385320916688	0.05713853209166877
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_01_256	0.06736154527498772	-0.001181662737712834	-0.05683852171085563	0.05683852171085559
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_02_256	0.070195062914017	-0.001210477249952157	-0.05714556315111069	0.05714556315111066
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_03_256	0.06742120472234592	-0.0011823961619176408	-0.05787757639478147	0.05787757639478143
Cytoplasm_Texture_SumEntropy_CorrMito_3_00_256	0.07422717100317267	-0.0012536687855419692	-0.05140041541371733	0.051400415413717294
Cytoplasm_Texture_SumEntropy_CorrMito_3_01_256	0.07136307858016044	-0.0012237895637579024	-0.050779658920242	0.05077965892024197
Cytoplasm_Texture_SumEntropy_CorrMito_3_02_256	0.07366921645087321	-0.0012500168758975323	-0.05133690120663313	0.051336901206633104
Cytoplasm_Texture_SumEntropy_CorrMito_3_03_256	0.07118797097150376	-0.0012221374317076968	-0.051918166265103455	0.05191816626510343
Cytoplasm_Texture_SumEntropy_CorrPM_3_00_256	0.009285548183846526	-0.00040826210552922647	0.007332213545020861	-0.007332213545020858
Cytoplasm_Texture_SumEntropy_CorrPM_3_01_256	0.008619997098235022	-0.0003916929001782393	0.009547095268415216	-0.00954709526841521
Cytoplasm_Texture_SumEntropy_CorrPM_3_02_256	0.009443783710681553	-0.00041154886309709734	0.007312601164517506	-0.007312601164517501
Cytoplasm_Texture_SumEntropy_CorrPM_3_03_256	0.008566955852677416	-0.0003916524849795139	0.009120418814263322	-0.009120418814263316
Cytoplasm_Texture_SumEntropy_CorrRNA_3_00_256	0.035987537066033526	-0.0007693043495936724	-0.060792414581758034	0.060792414581758
Cytoplasm_Texture_SumEntropy_CorrRNA_3_01_256	0.033175928933183774	-0.0007367323453329996	-0.05854861802219183	0.058548618022191794
Cytoplasm_Texture_SumEntropy_CorrRNA_3_02_256	0.0362786584469349	-0.0007720672756102644	-0.060732838095000435	0.06073283809500039
Cytoplasm_Texture_SumEntropy_CorrRNA_3_03_256	0.03273612556316785	-0.0007331495839741832	-0.058799937763077445	0.0587999377630774
Cytoplasm_Texture_SumVariance_CorrDNA_3_00_256	0.00312916724820711	-0.00016537771946378743	0.041795595480702254	-0.04179559548070223
Cytoplasm_Texture_SumVariance_CorrDNA_3_01_256	0.0032234320401767214	-0.00016873096855247373	0.042206806504137426	-0.0422068065041374
Cytoplasm_Texture_SumVariance_CorrDNA_3_02_256	0.0030813281811692406	-0.00016323566917142638	0.04194609668053724	-0.04194609668053721
Cytoplasm_Texture_SumVariance_CorrDNA_3_03_256	0.0032149485589628712	-0.0001679120372035164	0.042292230402492505	-0.042292230402492484
Cytoplasm_Texture_SumVariance_CorrER_3_00_256	0.0004167354742633522	-5.3759991664564794e-05	-0.004413714494498023	0.0044137144944980215
Cytoplasm_Texture_SumVariance_CorrER_3_01_256	0.0003814083832694992	-5.111606166335644e-05	-0.004471526733627933	0.004471526733627931
Cytoplasm_Texture_SumVariance_CorrER_3_02_256	0.000409612896564826	-5.3026141383356774e-05	-0.004640847560088862	0.004640847560088858
Cytoplasm_Texture_SumVariance_CorrER_3_03_256	0.00039761795314274817	-5.213665614522413e-05	-0.004657535961632262	0.00465753596163226
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_00_256	0.022167991967216416	-0.0003617709247997636	-0.018834821843256976	0.018834821843256966
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_01_256	0.021527030691883775	-0.0003399973487769898	-0.017737260834674407	0.017737260834674397
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_02_256	0.022209541785843445	-0.00035119394589867554	-0.01833682636900135	0.018336826369001337
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_03_256	0.022291094174602177	-0.0003757647116567995	-0.019695951604086694	0.01969595160408668
Cytoplasm_Texture_SumVariance_CorrMito_3_00_256	0.024736285560361115	-0.000576389060302064	-0.02716966860869815	0.02716966860869813
Cytoplasm_Texture_SumVariance_CorrMito_3_01_256	0.0238656174240246	-0.0005676527916490369	-0.026565747047905687	0.02656574704790567
Cytoplasm_Texture_SumVariance_CorrMito_3_02_256	0.02458398094453329	-0.0005748649394407424	-0.027117514664713446	0.027117514664713432
Cytoplasm_Texture_SumVariance_CorrMito_3_03_256	0.024586860867468086	-0.0005719620462470966	-0.027101801466311887	0.027101801466311873
Cytoplasm_Texture_SumVariance_CorrPM_3_00_256	0.003874901654544627	-0.00034110027715757217	0.029370132183311602	-0.029370132183311585
Cytoplasm_Texture_SumVariance_CorrPM_3_01_256	0.0036827390543981986	-0.00032961266286123407	0.030132051618079837	-0.030132051618079816
Cytoplasm_Texture_SumVariance_CorrPM_3_02_256	0.003732650830623463	-0.00033758621843331686	0.029326573864119847	-0.029326573864119833
Cytoplasm_Texture_SumVariance_CorrPM_3_03_256	0.003851317158260703	-0.00033655856076351644	0.02944516848159872	-0.0294451684815987
Cytoplasm_Texture_SumVariance_CorrRNA_3_00_256	0.0003333945280187267	-4.448193132335927e-05	0.003963412680798905	-0.003963412680798902
Cytoplasm_Texture_SumVariance_CorrRNA_3_01_256	0.00031935847286801433	-4.337006561377819e-05	0.0038657017048349092	-0.003865701704834906
Cytoplasm_Texture_SumVariance_CorrRNA_3_02_256	0.0003302328547919453	-4.457839757402139e-05	0.003840281032711121	-0.0038402810327111195
Cytoplasm_Texture_SumVariance_CorrRNA_3_03_256	0.00033329132144532814	-4.468986505485003e-05	0.0038654046558310807	-0.0038654046558310776
Cytoplasm_Texture_Variance_CorrDNA_3_00_256	0.0032105540206297523	-0.00016883572005295505	0.041911320941829124	-0.0419113209418291
Cytoplasm_Texture_Variance_CorrDNA_3_01_256	0.0033602645119195085	-0.00017445220966888335	0.042319636473274136	-0.042319636473274115
Cytoplasm_Texture_Variance_CorrDNA_3_02_256	0.003165996935565185	-0.00016694430755471488	0.04206776863683377	-0.04206776863683375
Cytoplasm_Texture_Variance_CorrDNA_3_03_256	0.0033500865475584174	-0.0001733829381435433	0.042499068652635724	-0.0424990686526357
Cytoplasm_Texture_Variance_CorrER_3_00_256	0.000453620943747457	-5.623547937595416e-05	-0.0046171840560008314	0.004617184056000829
Cytoplasm_Texture_Variance_CorrER_3_01_256	0.00045254097778923974	-5.5873614606065604e-05	-0.004810120859704934	0.004810120859704932
Cytoplasm_Texture_Variance_CorrER_3_02_256	0.0004511754261617984	-5.5734409578581614e-05	-0.004821132693148901	0.004821132693148898
Cytoplasm_Texture_Variance_CorrER_3_03_256	0.000463041119981189	-5.65278248930539e-05	-0.004963873959607736	0.004963873959607733
Cytoplasm_Texture_Variance_CorrGasdermin_3_00_256	0.02305729071904905	-0.00036717500861271446	-0.019106659513896278	0.019106659513896267
Cytoplasm_Texture_Variance_CorrGasdermin_3_01_256	0.023114577171328587	-0.0003523717051384846	-0.018361250921437186	0.018361250921437176
Cytoplasm_Texture_Variance_CorrGasdermin_3_02_256	0.023139677076646215	-0.00035474072312661597	-0.018481228833486463	0.018481228833486456
Cytoplasm_Texture_Variance_CorrGasdermin_3_03_256	0.023831186322412545	-0.0003789750112763684	-0.01981920855494555	0.019819208554945535
Cytoplasm_Texture_Variance_CorrMito_3_00_256	0.025974871590626836	-0.0005930723531658245	-0.028042666659011783	0.02804266665901177
Cytoplasm_Texture_Variance_CorrMito_3_01_256	0.026017374809389593	-0.0005925236826754999	-0.02789659835163042	0.027896598351630407
Cytoplasm_Texture_Variance_CorrMito_3_02_256	0.02583751526804201	-0.0005894776441662052	-0.027923368082105313	0.027923368082105295
Cytoplasm_Texture_Variance_CorrMito_3_03_256	0.026557057898413672	-0.0005981179555687112	-0.028439526300215345	0.028439526300215328
Cytoplasm_Texture_Variance_CorrPM_3_00_256	0.0040684176690479745	-0.0003538523436546543	0.028549614193323768	-0.028549614193323754
Cytoplasm_Texture_Variance_CorrPM_3_01_256	0.004067880675826641	-0.00035338340282878815	0.02881231227993921	-0.028812312279939196
Cytoplasm_Texture_Variance_CorrPM_3_02_256	0.003996471543612712	-0.0003519033085600872	0.02844407677256991	-0.028444076772569892
Cytoplasm_Texture_Variance_CorrPM_3_03_256	0.004252299846175589	-0.00035878215730609055	0.028308401132908695	-0.028308401132908684
Cytoplasm_Texture_Variance_CorrRNA_3_00_256	0.0003522596567190339	-4.6308353263917974e-05	0.003915307798200026	-0.003915307798200024
Cytoplasm_Texture_Variance_CorrRNA_3_01_256	0.0003584654244799257	-4.660725159918779e-05	0.003719431042816866	-0.0037194310428168642
Cytoplasm_Texture_Variance_CorrRNA_3_02_256	0.0003504790069943642	-4.6143843463185555e-05	0.0037588315145866144	-0.0037588315145866127
Cytoplasm_Texture_Variance_CorrRNA_3_03_256	0.0003641738158537411	-4.741766767646061e-05	0.003792005187593812	-0.0037920051875938105
Cells_AreaShape_Area	0.007063351306861754	0.0003480075063676927	0.02357426430081743	-0.02357426430081742
Cells_AreaShape_BoundingBoxArea	0.002446507786573071	0.00021447236767979465	0.005968813289738983	-0.005968813289738978
Cells_AreaShape_BoundingBoxMaximum_X	0.00017803371992541894	2.7066972008253547e-05	0.011923225911024675	-0.01192322591102467
Cells_AreaShape_BoundingBoxMaximum_Y	0.002603775304973577	0.00021527665144489112	-0.012231579309373866	0.012231579309373857
Cells_AreaShape_BoundingBoxMinimum_X	0.00014679272225404105	1.2164034209552086e-05	0.011862336122443942	-0.011862336122443935
Cells_AreaShape_BoundingBoxMinimum_Y	0.0022460419126481	0.00019822406435051655	-0.012610681697192466	0.012610681697192457
Cells_AreaShape_Center_X	0.0001611719329174255	1.9938213963626277e-05	0.011936317742300053	-0.011936317742300044
Cells_AreaShape_Center_Y	0.0024339073687001944	0.00020720019671486659	-0.01251463812522072	0.012514638125220714
Cells_AreaShape_Compactness	0.0002994389112712659	-5.951999955920995e-06	-0.01754810648865095	0.01754810648865094
Cells_AreaShape_ConvexArea	0.0036638154927851607	0.00026161319945686607	0.008895892409290231	-0.008895892409290227
Cells_AreaShape_Eccentricity	0.0015811483714528451	-0.00014964585685900742	-0.020792333489336026	0.020792333489336012
Cells_AreaShape_EquivalentDiameter	0.010877454785233276	0.0004468304008177226	0.023924788753705878	-0.023924788753705864
Cells_AreaShape_EulerNumber	1.0	0.0	0.0	0.0
Cells_AreaShape_Extent	0.0043779239836245765	0.00021087072522535808	0.048326414781237656	-0.04832641478123763
Cells_AreaShape_FormFactor	0.0007505175548285781	9.625049783855129e-06	0.02747045983201757	-0.02747045983201755
Cells_AreaShape_MajorAxisLength	0.0025966857727300896	0.00022508667561155235	-0.0015658589350418372	0.0015658589350418365
Cells_AreaShape_MaxFeretDiameter	0.0033248946752203468	0.0002540790905343397	0.0013360284263709407	-0.00133602842637094
Cells_AreaShape_MaximumRadius	0.014915105903508308	0.0005042568397904769	0.04212315691914987	-0.04212315691914985
Cells_AreaShape_MeanRadius	0.015669247752890914	0.0005100416624349553	0.04607015832345118	-0.04607015832345116
Cells_AreaShape_MedianRadius	0.014980946826178565	0.0004973912128786368	0.044909983120837896	-0.04490998312083787
Cells_AreaShape_MinFeretDiameter	0.00798762873223069	0.00039216981553941426	0.013373273657224925	-0.013373273657224918
Cells_AreaShape_MinorAxisLength	0.010357685595625554	0.00044213438864295387	0.021709258429389353	-0.02170925842938934
Cells_AreaShape_Orientation	0.00012882079982734496	4.0078452625110675e-05	-0.006725056186372105	0.006725056186372102
Cells_AreaShape_Perimeter	0.004422774062507684	0.00028904908851344125	0.007829341252007795	-0.007829341252007791
Cells_AreaShape_Solidity	0.005453947671962722	0.0001958155882922443	0.06320987395428629	-0.06320987395428623
Cells_AreaShape_Zernike_0_0	0.003948643301413868	0.00022274318948796044	0.03997578805761733	-0.03997578805761731
Cells_AreaShape_Zernike_1_1	0.00011322564315141559	3.5146895330089173e-05	0.007087419002667855	-0.00708741900266785
Cells_AreaShape_Zernike_2_0	0.005274220876939739	0.0002621230142480895	0.04584963576328151	-0.04584963576328148
Cells_AreaShape_Zernike_2_2	7.7705661659766e-05	-3.416848156986022e-05	-0.00430317458216238	0.004303174582162376
Cells_AreaShape_Zernike_3_1	0.00013377941644543423	-3.6633717565063195e-05	-0.008045694434590345	0.00804569443459034
Cells_AreaShape_Zernike_3_3	0.00012531006022675761	4.8679760593328024e-05	0.0009295217796364322	-0.0009295217796364318
Cells_AreaShape_Zernike_4_0	0.0007918160007672759	-0.00011729532444748869	-0.009738058578292193	0.009738058578292188
Cells_AreaShape_Zernike_4_2	0.00039890714836043895	-7.172614496745824e-05	-0.01165771799214363	0.011657717992143622
Cells_AreaShape_Zernike_4_4	0.0001795286673019758	-3.51334469797204e-05	-0.010935978164774499	0.010935978164774492
Cells_AreaShape_Zernike_5_1	0.0005378911917527374	-8.706709435756835e-05	-0.013063797059704056	0.013063797059704046
Cells_AreaShape_Zernike_5_3	3.7437921189376056e-05	1.4926617652228453e-05	-0.005102534071937638	0.005102534071937634
Cells_AreaShape_Zernike_5_5	0.00013376671939513418	5.0075485545975765e-05	-0.0014345109205196674	0.0014345109205196665
Cells_AreaShape_Zernike_6_0	5.6224658069092825e-05	-2.6088425977725107e-05	-0.004665975897191559	0.0046659758971915564
Cells_AreaShape_Zernike_6_2	0.00016850686784830593	-5.103270344984264e-05	-0.006120354629809704	0.006120354629809701
Cells_AreaShape_Zernike_6_4	0.0005707999323629753	-3.534530439352142e-05	-0.02266786519040572	0.022667865190405707
Cells_AreaShape_Zernike_6_6	0.00031917658058933096	-7.455053566681305e-05	-0.006066847813074443	0.00606684781307444
Cells_AreaShape_Zernike_7_1	0.00011836648441199138	-2.3289065040396056e-05	-0.009711494941593594	0.009711494941593587
Cells_AreaShape_Zernike_7_3	0.0002644578090565952	-4.3754275123455974e-05	-0.013026642029668061	0.013026642029668054
Cells_AreaShape_Zernike_7_5	3.640920878777987e-05	1.9444437562068852e-05	-0.004063473234163033	0.004063473234163032
Cells_AreaShape_Zernike_7_7	0.00011704936669831856	3.8128914189732e-05	-0.00634489639566581	0.006344896395665805
Cells_AreaShape_Zernike_8_0	2.6791686023375227e-05	-7.060914967601399e-06	-0.004962212949309244	0.00496221294930924
Cells_AreaShape_Zernike_8_2	4.9429305860160255e-05	-1.9450719088850963e-05	-0.005451243378492813	0.00545124337849281
Cells_AreaShape_Zernike_8_4	8.743313262149499e-05	-2.0556902532280757e-05	-0.00818445503219916	0.008184455032199155
Cells_AreaShape_Zernike_8_6	0.0008223818728195775	-7.529251854705182e-05	-0.02337096835619193	0.02337096835619191
Cells_AreaShape_Zernike_8_8	0.0002218814943309999	-5.299105484977474e-05	-0.00889452156897874	0.008894521568978735
Cells_AreaShape_Zernike_9_1	1.2352406768223467e-05	6.134553419363407e-06	-0.0032112265764906644	0.0032112265764906627
Cells_AreaShape_Zernike_9_3	2.755596711478958e-05	-2.3857594128087448e-06	-0.005264959821230943	0.0052649598212309405
Cells_AreaShape_Zernike_9_5	0.00011876792569154304	3.2452801399343995e-05	-0.008046282805693014	0.00804628280569301
Cells_AreaShape_Zernike_9_7	5.713106205318397e-05	1.9685520623785835e-05	-0.006086123334859486	0.006086123334859484
Cells_AreaShape_Zernike_9_9	6.346125482181719e-05	3.256276167581075e-05	-0.0029287683644994428	0.002928768364499441
Cells_Children_Cytoplasm_Count	1.0	0.0	0.0	0.0
