feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Media only_0
Cytoplasm_Location_MaxIntensity_X_CorrGasdermin	0.0004555105172957541	-1.4618423390643393e-05	0.021445795127572963	-0.021445795127572474
Cytoplasm_Location_MaxIntensity_X_CorrMito	0.00045320842252560833	-1.370646939478012e-05	0.021396459416507804	-0.021396459416507314
Cytoplasm_Location_MaxIntensity_X_CorrPM	0.0004575316044526101	-1.3485027691993107e-05	0.0215017510303488	-0.02150175103034831
Cytoplasm_Location_MaxIntensity_X_CorrRNA	0.00045905627149334105	-1.4179372956810633e-05	0.021533596702312818	-0.02153359670231233
Cytoplasm_Location_MaxIntensity_Y_CorrDNA	0.0002931945292127258	-6.246506027676671e-05	-0.014221580986154513	0.014221580986154187
Cytoplasm_Location_MaxIntensity_Y_CorrER	0.0002936404015519978	-5.7013548821127e-05	-0.014680570235973408	0.014680570235973073
Cytoplasm_Location_MaxIntensity_Y_CorrGasdermin	0.000293303886014451	-5.9780107897266236e-05	-0.01445212312338889	0.014452123123388557
Cytoplasm_Location_MaxIntensity_Y_CorrMito	0.0002880792874082605	-5.8699896693176845e-05	-0.014371007223221152	0.014371007223220822
Cytoplasm_Location_MaxIntensity_Y_CorrPM	0.00028375286104853625	-5.61346012308062e-05	-0.014423343463483201	0.01442334346348287
Cytoplasm_Location_MaxIntensity_Y_CorrRNA	0.00028779683594215566	-5.83073260545571e-05	-0.014390770828706424	0.0143907708287061
Cytoplasm_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_1of4	0.00024235473665956686	-7.931901611169366e-05	0.01176186604851101	-0.01176186604851074
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_2of4	0.000528356095340965	-0.00012897891960257017	0.01618809534140603	-0.01618809534140566
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_3of4	0.0010532592950450725	-0.0001698424394662932	0.02508908061632671	-0.025089080616326136
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_4of4	0.0008001007613167577	0.00015101421134253642	-0.02126889393119827	0.021268893931197786
Cytoplasm_RadialDistribution_FracAtD_CorrER_1of4	0.0022200773281066954	-0.0003286820633174248	0.02194899820027487	-0.02194899820027437
Cytoplasm_RadialDistribution_FracAtD_CorrER_2of4	0.00308407819866241	-0.0003785519160588427	0.030003573548864286	-0.030003573548863606
Cytoplasm_RadialDistribution_FracAtD_CorrER_3of4	0.004358288788256948	-0.0004375453187780228	0.04094067428215767	-0.04094067428215673
Cytoplasm_RadialDistribution_FracAtD_CorrER_4of4	0.003984719584622987	0.0004242675717178732	-0.037011811069502104	0.037011811069501264
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.002148810906679066	-0.00029733605354655265	0.02781946445068311	-0.02781946445068248
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.003121864504354699	-0.00035399018850763793	0.03564262024458302	-0.035642620244582215
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.0042743071257712595	-0.00040342814834667885	0.0458438317557302	-0.04584383175572916
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.003915130876278927	0.00039101301985438274	-0.04227827399111803	0.04227827399111707
Cytoplasm_RadialDistribution_FracAtD_CorrMito_1of4	0.002249426145772171	-0.0003069905497131153	0.027477426426833908	-0.02747742642683328
Cytoplasm_RadialDistribution_FracAtD_CorrMito_2of4	0.003191362452215074	-0.0003636996051326392	0.034946965501519066	-0.03494696550151827
Cytoplasm_RadialDistribution_FracAtD_CorrMito_3of4	0.004255070514810111	-0.00041275662515394854	0.04421110466684203	-0.044211104666841014
Cytoplasm_RadialDistribution_FracAtD_CorrMito_4of4	0.00394847644356533	0.00040109698592522724	-0.0410569005294061	0.04105690052940516
Cytoplasm_RadialDistribution_FracAtD_CorrPM_1of4	0.002128055036291765	-0.00031610334070459613	0.02294440371808095	-0.022944403718080424
Cytoplasm_RadialDistribution_FracAtD_CorrPM_2of4	0.00302325914423629	-0.0003705049867637215	0.03129927906704038	-0.031299279067039665
Cytoplasm_RadialDistribution_FracAtD_CorrPM_3of4	0.003786922830516737	-0.00041194487819502036	0.038648859334615475	-0.03864885933461459
Cytoplasm_RadialDistribution_FracAtD_CorrPM_4of4	0.003595934700205805	0.0004038666840457272	-0.03608835435149404	0.03608835435149321
Cytoplasm_RadialDistribution_FracAtD_CorrRNA_1of4	0.002231456230680662	-0.00032564582368945356	0.022677804022745746	-0.02267780402274523
Cytoplasm_RadialDistribution_FracAtD_CorrRNA_2of4	0.0031112221169247167	-0.0003776240772320304	0.030558646454316447	-0.03055864645431575
Cytoplasm_RadialDistribution_FracAtD_CorrRNA_3of4	0.0042776273133041665	-0.00043237344556163414	0.04091282865385198	-0.04091282865385105
Cytoplasm_RadialDistribution_FracAtD_CorrRNA_4of4	0.003925848853122749	0.0004193204997103866	-0.03712329523380986	0.037123295233809014
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_1of4	1.6543669225099755e-05	2.6935152179073693e-05	0.001442591787631633	-0.0014425917876316001
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_2of4	4.119562382665087e-06	1.4703856594145944e-05	0.00022113151529499603	-0.000221131515294991
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_3of4	2.3243661519289915e-05	3.5368966541569766e-05	0.00034853436203846166	-0.00034853436203845375
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_4of4	1.6545955572544457e-05	1.5132305643927753e-05	-0.0036088312219697783	0.003608831221969696
Cytoplasm_RadialDistribution_MeanFrac_CorrER_1of4	0.0016381846621877916	-0.0002985599324748524	0.009308721735189806	-0.009308721735189594
Cytoplasm_RadialDistribution_MeanFrac_CorrER_2of4	0.0017224656007663874	-0.0003027345279490782	0.011759533345025424	-0.011759533345025155
Cytoplasm_RadialDistribution_MeanFrac_CorrER_3of4	0.002019703774368997	-0.0003142077960513019	0.020007443558473847	-0.02000744355847339
Cytoplasm_RadialDistribution_MeanFrac_CorrER_4of4	0.0022159659855550684	0.000341716832431275	-0.013824594178437743	0.013824594178437427
Cytoplasm_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.0013450434593016425	-0.0002467601929776456	0.019117647671983668	-0.019117647671983234
Cytoplasm_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.001623390663036628	-0.00026514477279126136	0.021894006679411035	-0.021894006679410535
Cytoplasm_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.0019217219141621777	-0.0002645389322027024	0.02855751231370903	-0.028557512313708372
Cytoplasm_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.0021134774850487537	0.0003032134189227055	-0.02378547381281767	0.02378547381281712
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_1of4	0.0015041126816739414	-0.00026450160711292964	0.01880061131076532	-0.01880061131076489
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_2of4	0.001768450907680963	-0.00028491213942915535	0.021050054276224375	-0.021050054276223893
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_3of4	0.001985061593472004	-0.000285910150414499	0.02625386844857895	-0.026253868448578355
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_4of4	0.002243530539815186	0.00032299290474340197	-0.021606621727216422	0.021606621727215926
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_1of4	0.001570439877650931	-0.00029499444311415515	0.008337262238462751	-0.008337262238462562
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_2of4	0.0018245133055784235	-0.0003156922169854078	0.01089529901517929	-0.010895299015179043
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_3of4	0.002051995633568726	-0.00033707766559165045	0.012694150713709725	-0.012694150713709438
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_4of4	0.0024257563074462363	0.0003636997354050528	-0.008338805965318751	0.008338805965318562
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0016499945743790878	-0.00029844288456536724	0.010731298602503946	-0.010731298602503702
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_2of4	0.0017730128169657355	-0.00030681539016251405	0.012860675794896768	-0.012860675794896477
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_3of4	0.0020307472604148558	-0.00031649616016576974	0.019733740487453594	-0.019733740487453143
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_4of4	0.0022875953018732798	0.0003458630094249422	-0.01429525547774758	0.014295255477747256
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_1of4	0.0007201842286174154	-0.00017970046567730412	0.012709920224688379	-0.012709920224688089
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_2of4	0.0007385560966602922	-0.00019247740724391725	0.008448665079276932	-0.008448665079276739
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_3of4	0.001451314021950978	-0.0002724861732991602	0.012083945874049921	-0.012083945874049649
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_4of4	0.003146448353712805	-0.0003875319400052601	0.03097445335602688	-0.030974453356026176
Cytoplasm_RadialDistribution_RadialCV_CorrER_1of4	0.0003641259638991201	-7.142928953744409e-05	0.017209527673758218	-0.017209527673757826
Cytoplasm_RadialDistribution_RadialCV_CorrER_2of4	0.0005454011062434594	-8.914115618786666e-05	0.021212252711753882	-0.021212252711753397
Cytoplasm_RadialDistribution_RadialCV_CorrER_3of4	0.0008750398781686153	-0.00017882682526928917	0.0197071745414509	-0.019707174541450448
Cytoplasm_RadialDistribution_RadialCV_CorrER_4of4	0.00048571559024868094	-5.541713537364342e-05	-0.019538802873745237	0.01953880287374479
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0034166396795773935	-0.00022433818844166655	0.05291676095448383	-0.05291676095448262
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0031592746283689577	-0.00022599257300963939	0.049886901340365525	-0.049886901340364394
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.003942150000600941	-0.0002811703426968294	0.053433607560028976	-0.053433607560027754
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0011594912029977422	-0.0001642331135022586	0.026642277268879196	-0.026642277268878592
Cytoplasm_RadialDistribution_RadialCV_CorrMito_1of4	0.004669604095099866	-0.00024663829910253883	0.06250257639379808	-0.06250257639379667
Cytoplasm_RadialDistribution_RadialCV_CorrMito_2of4	0.004157659555051874	-0.000258214356294611	0.057323602231013765	-0.057323602231012454
Cytoplasm_RadialDistribution_RadialCV_CorrMito_3of4	0.005397389366681216	-0.0003413164865758034	0.061989517616763634	-0.061989517616762205
Cytoplasm_RadialDistribution_RadialCV_CorrMito_4of4	0.0024549633036552443	-0.00022197244987738951	0.040795567053400844	-0.04079556705339991
Cytoplasm_RadialDistribution_RadialCV_CorrPM_1of4	0.0011967371225566348	-0.0002281179188993213	0.018621767700669294	-0.018621767700668868
Cytoplasm_RadialDistribution_RadialCV_CorrPM_2of4	0.001516740400997585	-0.0002860666977249738	0.008079561960793177	-0.008079561960792993
Cytoplasm_RadialDistribution_RadialCV_CorrPM_3of4	0.0025484683317850143	-0.00036976379137563137	-0.006821936793568744	0.006821936793568588
Cytoplasm_RadialDistribution_RadialCV_CorrPM_4of4	0.0015617154917350051	-0.0001891746082885205	-0.0278184619697811	0.02781846196978046
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_1of4	0.0007347598919816845	-0.00012360187591777273	0.022608899352287132	-0.022608899352286615
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_2of4	0.0008476505536608725	-0.00017733849165087507	0.018933840841739415	-0.01893384084173898
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_3of4	0.001439175730477138	-0.0002703351210550214	0.01575442019992929	-0.015754420199928933
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_4of4	0.0006540464615389929	-0.00011981162331227383	-0.01814255545146111	0.0181425554514607
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.0033493703394641416	0.0004197558103391279	0.010688238108694919	-0.010688238108694674
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.0030338562795546586	0.00038933162687884303	0.014860189790983063	-0.014860189790982725
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.0033840018467576893	0.00042338310138746477	0.010072512478748543	-0.010072512478748312
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.003045246318282735	0.0003905309397520175	0.014696004297254948	-0.014696004297254614
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_00_256	0.016432116239225247	0.001055260486806052	-0.08613394664407274	0.08613394664407079
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_01_256	0.015475623480998402	0.0010381987296119203	-0.09057298086194174	0.09057298086193966
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_02_256	0.016845863956486018	0.0010428618229413272	-0.08518194592795661	0.08518194592795467
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_03_256	0.0162048759300063	0.0010680808274112102	-0.09078499966367434	0.09078499966367228
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.05514457141414719	0.0012085964312042047	-0.24934088341131366	0.24934088341130795
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.05553265353119119	0.0012498921711843955	-0.25684474712125593	0.2568447471212501
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.05449870074516827	0.00120659833907627	-0.24877840466176637	0.24877840466176068
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.054509897380952244	0.0012574233886708862	-0.25521752502654643	0.2552175250265406
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_00_256	0.04521381847851058	0.0009033020237177959	-0.21861077811254803	0.218610778112543
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_01_256	0.04613249765616989	0.0009187245600898542	-0.22344672669261478	0.22344672669260968
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_02_256	0.04492593192815908	0.000891460071071832	-0.217870762516582	0.21787076251657703
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_03_256	0.04535621404181589	0.0009217478454876444	-0.22086229832858362	0.22086229832857857
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_00_256	0.002651578704888302	0.0004021114017215752	-0.011723532655757402	0.011723532655757133
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_01_256	0.0028335237544293568	0.00041726660206354004	-0.015463142070278352	0.015463142070278001
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_02_256	0.002800431387955271	0.0004134192242408575	-0.012807206809126503	0.01280720680912621
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_03_256	0.002896412967928974	0.0004229684788483141	-0.015343486816413884	0.015343486816413534
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.010724962560623719	0.0007998268289141688	-0.06163198398177959	0.06163198398177818
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.01101549863715423	0.0008106701777133982	-0.06714762168738463	0.06714762168738309
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.010968172227888928	0.0007957203314939281	-0.063172707756773	0.06317270775677157
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.010853748019306164	0.0008168909151775802	-0.06422009955216884	0.06422009955216738
Cytoplasm_Texture_Contrast_CorrDNA_3_00_256	0.001698398376237975	-0.00030196594295245875	0.0037287425414502876	-0.0037287425414502025
Cytoplasm_Texture_Contrast_CorrDNA_3_01_256	0.0017414278951978224	-0.0003092178753050425	0.0031544573572109416	-0.0031544573572108697
Cytoplasm_Texture_Contrast_CorrDNA_3_02_256	0.0015632403236340853	-0.0003007839271016771	0.0002712070046087091	-0.00027120700460870294
Cytoplasm_Texture_Contrast_CorrDNA_3_03_256	0.001591898530777791	-0.0002980338303501484	0.005473067941658802	-0.005473067941658678
Cytoplasm_Texture_Contrast_CorrER_3_00_256	0.0007070203991371704	-0.00015197110586590538	0.00893333920018111	-0.008933339200180905
Cytoplasm_Texture_Contrast_CorrER_3_01_256	0.0007224005055453953	-0.00013343548075986676	0.008565308659684771	-0.008565308659684575
Cytoplasm_Texture_Contrast_CorrER_3_02_256	0.0006249413632184453	-0.00011310669232657512	0.008018163184143353	-0.008018163184143171
Cytoplasm_Texture_Contrast_CorrER_3_03_256	0.0006126254768102912	-0.00011663414899736225	0.007910401884758058	-0.007910401884757877
Cytoplasm_Texture_Contrast_CorrGasdermin_3_00_256	0.001280093541076499	-8.026383226478138e-05	0.017200265306319074	-0.01720026530631868
Cytoplasm_Texture_Contrast_CorrGasdermin_3_01_256	0.001521033991696008	-8.57647799796916e-05	0.017578378765849632	-0.01757837876584923
Cytoplasm_Texture_Contrast_CorrGasdermin_3_02_256	0.0017523921495004036	-7.261065192505026e-05	0.015695169436441836	-0.015695169436441475
Cytoplasm_Texture_Contrast_CorrGasdermin_3_03_256	0.0014591939312269542	-6.657511627781464e-05	0.013741343509649402	-0.013741343509649092
Cytoplasm_Texture_Contrast_CorrMito_3_00_256	0.004381662457717539	-0.000193670535929639	0.04694918472275439	-0.04694918472275332
Cytoplasm_Texture_Contrast_CorrMito_3_01_256	0.0042509100901994	-0.00017265760024976634	0.037563930418329304	-0.03756393041832845
Cytoplasm_Texture_Contrast_CorrMito_3_02_256	0.005021794023208681	-0.0001807736308116389	0.04138807645658075	-0.041388076456579805
Cytoplasm_Texture_Contrast_CorrMito_3_03_256	0.00410942696229466	-0.00019770772211635058	0.045115467640163734	-0.0451154676401627
Cytoplasm_Texture_Contrast_CorrPM_3_00_256	0.0036350433619363187	-0.0005435146159589036	0.012055936091389937	-0.012055936091389661
Cytoplasm_Texture_Contrast_CorrPM_3_01_256	0.003934228172985832	-0.0005537098479433788	0.010701296827406113	-0.010701296827405869
Cytoplasm_Texture_Contrast_CorrPM_3_02_256	0.005827837394472124	-0.00065818646807149	0.012221389147808907	-0.012221389147808629
Cytoplasm_Texture_Contrast_CorrPM_3_03_256	0.003848945417565197	-0.0005697514784615829	0.012161017214205372	-0.012161017214205094
Cytoplasm_Texture_Contrast_CorrRNA_3_00_256	0.0003907107033536139	-0.00013326141687860875	0.013837730075869251	-0.013837730075868936
Cytoplasm_Texture_Contrast_CorrRNA_3_01_256	0.0005997515027421629	-9.573874077339209e-05	0.00910401714296984	-0.009104017142969632
Cytoplasm_Texture_Contrast_CorrRNA_3_02_256	0.0004823190017774204	-7.080892849687405e-05	0.007164301571374277	-0.007164301571374115
Cytoplasm_Texture_Contrast_CorrRNA_3_03_256	0.0003227859861468785	-8.229581187425939e-05	0.008791741892632059	-0.008791741892631858
Cytoplasm_Texture_Correlation_CorrDNA_3_00_256	0.011271449017721924	-0.0008931362328151543	0.11553633853641287	-0.11553633853641024
Cytoplasm_Texture_Correlation_CorrDNA_3_01_256	0.00463594115273791	-0.00047571713015296177	0.052007575525232164	-0.05200757552523098
Cytoplasm_Texture_Correlation_CorrDNA_3_02_256	0.010536008627938132	-0.0008401600920654968	0.10745189167475017	-0.10745189167474771
Cytoplasm_Texture_Correlation_CorrDNA_3_03_256	0.004194186511727094	-0.00044159024895376234	0.049500287802885096	-0.049500287802883965
Cytoplasm_Texture_Correlation_CorrER_3_00_256	0.004208991424899611	-0.0003374874897389298	0.07552795727426401	-0.07552795727426227
Cytoplasm_Texture_Correlation_CorrER_3_01_256	0.00286859864348743	-0.0002119822261770777	0.06155037781738107	-0.06155037781737967
Cytoplasm_Texture_Correlation_CorrER_3_02_256	0.00369595376396592	-0.0003119319090521579	0.07163445472492593	-0.0716344547249243
Cytoplasm_Texture_Correlation_CorrER_3_03_256	0.002775611879153317	-0.00021550377030317877	0.061511802277828875	-0.06151180227782748
Cytoplasm_Texture_Correlation_CorrGasdermin_3_00_256	0.014159619083255248	-0.0006021205855678965	0.13613462373536203	-0.13613462373535892
Cytoplasm_Texture_Correlation_CorrGasdermin_3_01_256	0.009493264933276735	-0.0004521549363673172	0.10686762337965514	-0.10686762337965272
Cytoplasm_Texture_Correlation_CorrGasdermin_3_02_256	0.014218229920950898	-0.000577575472341219	0.13635683590754058	-0.13635683590753744
Cytoplasm_Texture_Correlation_CorrGasdermin_3_03_256	0.009683906088466032	-0.00045668048582477163	0.10848458553942378	-0.10848458553942131
Cytoplasm_Texture_Correlation_CorrMito_3_00_256	0.01563589330598647	-0.0005199829678178802	0.13972562349549375	-0.13972562349549056
Cytoplasm_Texture_Correlation_CorrMito_3_01_256	0.01186319488552856	-0.00043853380180638887	0.11777565950372146	-0.11777565950371875
Cytoplasm_Texture_Correlation_CorrMito_3_02_256	0.01541155617017409	-0.0005112219403886029	0.13845058841001393	-0.13845058841001076
Cytoplasm_Texture_Correlation_CorrMito_3_03_256	0.01112723625011025	-0.0004126711047142153	0.11478589094149663	-0.11478589094149401
Cytoplasm_Texture_Correlation_CorrPM_3_00_256	0.0003367341016821124	-0.00015028306307709094	-0.0010848339109342186	0.0010848339109341939
Cytoplasm_Texture_Correlation_CorrPM_3_01_256	0.0002432787221640087	-0.00012133115472196668	-0.003987221256037051	0.00398722125603696
Cytoplasm_Texture_Correlation_CorrPM_3_02_256	0.0002998015573738577	-0.00013368582845774179	-0.004962687198927677	0.004962687198927564
Cytoplasm_Texture_Correlation_CorrPM_3_03_256	0.0002803836415739003	-0.0001231355604116131	-0.007028909326476358	0.007028909326476197
Cytoplasm_Texture_Correlation_CorrRNA_3_00_256	0.0035396640185445527	-0.00042212962530556404	0.056760449962624956	-0.056760449962623666
Cytoplasm_Texture_Correlation_CorrRNA_3_01_256	0.002430173786914125	-0.00030840224222530827	0.04728758825886634	-0.04728758825886526
Cytoplasm_Texture_Correlation_CorrRNA_3_02_256	0.0032618257974117437	-0.0004018969948346807	0.05348973124125747	-0.05348973124125624
Cytoplasm_Texture_Correlation_CorrRNA_3_03_256	0.0024218496613540585	-0.0003067026936216353	0.0482579793051862	-0.0482579793051851
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.003374587162055964	-0.00043447414406607994	-9.318630826217532e-05	9.31863082621732e-05
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.0036415279855878113	-0.00045228967922667055	0.002597467455969128	-0.002597467455969069
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.003353360116729598	-0.0004363512484937381	0.0005320146067947898	-0.0005320146067947777
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.0037787425337824088	-0.00046161157807007413	0.0030979255124269495	-0.0030979255124268788
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_00_256	0.012557078700527913	-0.0008552330126202832	0.04005526282523167	-0.04005526282523075
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_01_256	0.012491342493713087	-0.0008469310398404492	0.04279922490712601	-0.04279922490712503
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_02_256	0.013053013802886038	-0.0008672131641073891	0.04346238756243926	-0.043462387562438275
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_03_256	0.012845158887739405	-0.000856512267973513	0.04190780346557194	-0.041907803465570985
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.027867437003853968	-0.0007383523646019011	0.16240575703835916	-0.16240575703835544
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.028439211376274365	-0.0007566017854840334	0.16325051149405764	-0.16325051149405392
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.028090944279449803	-0.0007653754394547495	0.16016298262509351	-0.16016298262508988
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.028490612885173405	-0.0007746355628442352	0.15965457422943932	-0.15965457422943566
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_00_256	0.02858868778711321	-0.000695599820305662	0.17111730214896942	-0.1711173021489655
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_01_256	0.02830769200111427	-0.0006952648712845593	0.1694193831866641	-0.16941938318666022
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_02_256	0.028757243799085175	-0.000707520793210309	0.16978175918387026	-0.1697817591838664
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_03_256	0.02859554753914273	-0.0007165136667071526	0.1664965933979496	-0.16649659339794579
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_00_256	0.009887777834558742	-0.0007910144934958329	0.00619612742047925	-0.006196127420479108
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_01_256	0.009014856314334296	-0.0007589091028748008	0.008900155068491776	-0.008900155068491572
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_02_256	0.010232826784732696	-0.0008150594445932386	0.010423903164058324	-0.010423903164058087
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_03_256	0.009542643666708206	-0.0007739988550521489	0.009989531429545126	-0.009989531429544899
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.009381787962372878	-0.0007492277620561178	0.026332214831151987	-0.026332214831151383
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.009370862738798724	-0.0007449066947273894	0.027450686375835587	-0.027450686375834966
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.009760656602083362	-0.0007555099683864479	0.028980302482186714	-0.02898030248218605
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.009749106933229723	-0.0007588219728430717	0.025115623896403434	-0.025115623896402862
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_00_256	0.002414856941506782	0.0003641815041211107	0.002420675408669226	-0.0024206754086691703
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_01_256	0.0026662314286431954	0.0003837980885679462	0.0012000352525436205	-0.0012000352525435931
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_02_256	0.0023513266347722217	0.00036143064018235395	0.00024023410239606627	-0.0002402341023960608
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_03_256	0.002781874159615172	0.00039303448617826513	0.0004763676680203501	-0.0004763676680203393
Cytoplasm_Texture_DifferenceVariance_CorrER_3_00_256	0.013074654958352583	0.0008399649124139481	-0.04415836706029618	0.044158367060295176
Cytoplasm_Texture_DifferenceVariance_CorrER_3_01_256	0.013295698623546626	0.0008479604816762067	-0.04779808430092709	0.047798084300926004
Cytoplasm_Texture_DifferenceVariance_CorrER_3_02_256	0.013178744112110508	0.0008376960633026269	-0.04536797308327313	0.045367973083272096
Cytoplasm_Texture_DifferenceVariance_CorrER_3_03_256	0.01356744518290287	0.0008544826553417024	-0.047524460101340565	0.04752446010133949
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.04895167609043716	0.0009870627914180738	-0.21980151072459764	0.2198015107245926
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.050390172878318595	0.0010200880209755105	-0.22551496280487937	0.22551496280487424
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.048745116913261	0.0009938291773543835	-0.21943775484127265	0.21943775484126765
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.04983600233250407	0.0010217976728595056	-0.22350417687768048	0.22350417687767538
