feature	feature_LPS_10µg_per_ml_+_DMSO 0.1%_0	r2_score_LPS_10µg_per_ml_+_DMSO 0.1%_0	Metadata_number_of_singlecells_LPS_10µg_per_ml_+_DMSO 0.1%_0	DMSO 0.1%_0_LPS_10µg_per_ml_+_DMSO 0.1%_0	LPS_10µg_per_ml_LPS_10µg_per_ml_+_DMSO 0.1%_0	feature_Disulfiram_2.5µM_+_DMSO 0.1%_0	r2_score_Disulfiram_2.5µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Disulfiram_2.5µM_+_DMSO 0.1%_0	DMSO 0.1%_0_Disulfiram_2.5µM_+_DMSO 0.1%_0	Disulfiram_2.5µM_Disulfiram_2.5µM_+_DMSO 0.1%_0	feature_LPS_1µg_per_ml_+_DMSO 0.1%_0	r2_score_LPS_1µg_per_ml_+_DMSO 0.1%_0	Metadata_number_of_singlecells_LPS_1µg_per_ml_+_DMSO 0.1%_0	DMSO 0.1%_0_LPS_1µg_per_ml_+_DMSO 0.1%_0	LPS_1µg_per_ml_LPS_1µg_per_ml_+_DMSO 0.1%_0	feature_Disulfiram_0.1µM_+_DMSO 0.1%_0	r2_score_Disulfiram_0.1µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Disulfiram_0.1µM_+_DMSO 0.1%_0	DMSO 0.1%_0_Disulfiram_0.1µM_+_DMSO 0.1%_0	Disulfiram_0.1µM_Disulfiram_0.1µM_+_DMSO 0.1%_0	feature_H2O2_500µM_+_DMSO 0.1%_0	r2_score_H2O2_500µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_H2O2_500µM_+_DMSO 0.1%_0	DMSO 0.1%_0_H2O2_500µM_+_DMSO 0.1%_0	H2O2_500µM_H2O2_500µM_+_DMSO 0.1%_0	feature_Thapsi_10µM_+_DMSO 0.1%_0	r2_score_Thapsi_10µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Thapsi_10µM_+_DMSO 0.1%_0	DMSO 0.1%_0_Thapsi_10µM_+_DMSO 0.1%_0	Thapsi_10µM_Thapsi_10µM_+_DMSO 0.1%_0	feature_H2O2_50µM_+_DMSO 0.1%_0	r2_score_H2O2_50µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_H2O2_50µM_+_DMSO 0.1%_0	DMSO 0.1%_0_H2O2_50µM_+_DMSO 0.1%_0	H2O2_50µM_H2O2_50µM_+_DMSO 0.1%_0	feature_Thapsi_1µM_+_DMSO 0.1%_0	r2_score_Thapsi_1µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Thapsi_1µM_+_DMSO 0.1%_0	DMSO 0.1%_0_Thapsi_1µM_+_DMSO 0.1%_0	Thapsi_1µM_Thapsi_1µM_+_DMSO 0.1%_0	feature_ATP_1mM_+_DMSO 0.1%_0	r2_score_ATP_1mM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_ATP_1mM_+_DMSO 0.1%_0	ATP_1mM_ATP_1mM_+_DMSO 0.1%_0	DMSO 0.1%_0_ATP_1mM_+_DMSO 0.1%_0	feature_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	r2_score_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	DMSO 0.1%_0_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	LPS + Nigericin_1µg_per_ml + 10µM_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	feature_ATP_0.1mM_+_DMSO 0.1%_0	r2_score_ATP_0.1mM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_ATP_0.1mM_+_DMSO 0.1%_0	ATP_0.1mM_ATP_0.1mM_+_DMSO 0.1%_0	DMSO 0.1%_0_ATP_0.1mM_+_DMSO 0.1%_0	feature_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	r2_score_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	DMSO 0.1%_0_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	LPS + Nigericin_1µg_per_ml + 1µM_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	feature_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	r2_score_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	DMSO 0.1%_0_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	Flagellin_1µg_per_ml_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	feature_DMSO 0.1%_0_+_DMSO 0.1%_0	r2_score_DMSO 0.1%_0_+_DMSO 0.1%_0	Metadata_number_of_singlecells_DMSO 0.1%_0_+_DMSO 0.1%_0	DMSO 0.1%_0_DMSO 0.1%_0_+_DMSO 0.1%_0	feature_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	r2_score_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	DMSO 0.1%_0_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	Flagellin_0.1µg_per_ml_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	feature_Media only_0_+_DMSO 0.1%_0	r2_score_Media only_0_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Media only_0_+_DMSO 0.1%_0	DMSO 0.1%_0_Media only_0_+_DMSO 0.1%_0	Media only_0_Media only_0_+_DMSO 0.1%_0
Cells_RadialDistribution_RadialCV_CorrER_1of4	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.0033059000021204987	-0.0002624903901215792	-0.018887265980123524	0.018887265980123566	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.007797020846092684	-0.00018272209620853478	-0.04585003760478107	0.04585003760478064	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.00022593699242334786	-7.234474906661879e-05	-0.00889541555168895	0.008895415551688728	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.000716427967320743	-0.00013694600072728486	0.016098339504156085	-0.016098339504156112	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.005594853572278624	0.000380679853466197	-0.13405628314781343	0.13405628314781304	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.004392674161512677	1.2335444467251337e-05	-0.08039732902766623	0.08039732902766691	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.0007714835436632983	6.702840205039205e-05	0.030412624293245434	-0.03041262429324543	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.0010913969236306942	9.127313857249883e-05	0.028212108211217245	-0.0282121082112171	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.0005500587820693736	-8.969658769276135e-05	0.00490159520137847	-0.004901595201378579	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.008769085085283623	-0.00023123729691412173	-0.03482577576288873	0.03482577576288902	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.00014025393387540053	-6.683064001483694e-05	-0.0004348640078232221	0.00043486400782322024	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.01041004181672145	-0.0002937157905924162	-0.11513498088064672	0.11513498088064303	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.000538312974144195	-0.0001106913298132231	-0.017027694838466667	0.017027694838466556	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.00015988324523652508	-8.013019744459805e-05	0.0	Cells_RadialDistribution_RadialCV_CorrER_1of4	1.9302000202836567e-05	-2.1674529930181445e-05	-0.002452862997847957	0.002452862997847939	Cells_RadialDistribution_RadialCV_CorrER_1of4	0.001224391973822736	-0.0001729460410306073	0.027811082453122075	-0.027811082453121864
Cells_RadialDistribution_RadialCV_CorrER_2of4	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.005128181509186369	-0.00029958992322078547	-0.031427708157450614	0.031427708157450676	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.006923356680715198	-0.00018594514642843272	-0.03737062496386933	0.037370624963868976	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0009388330887252216	-0.0001468101472089307	-0.01830932306760553	0.018309323067605077	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.002474295599376175	-0.00028593903955013517	0.022547029162371127	-0.02254702916237117	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.01099408300995619	0.0005838720738017735	-0.23476562230965925	0.23476562230965858	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.016329776504920956	3.8266110895310615e-06	-0.15087607696802297	0.15087607696802424	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.002190460381167436	-8.434120176105152e-06	0.045864110230433866	-0.04586411023043387	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0022081151765691587	1.2622711312320183e-05	0.0462356143590508	-0.04623561435905056	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0037451800874795937	-0.00028285133702981387	-0.021951435271327587	0.021951435271328073	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.01970959887613488	-0.00043884467313129834	-0.021800690177216836	0.02180069017721702	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.000607273216475912	-0.00014117974037910675	0.006538962791129621	-0.006538962791129591	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.023665557881003108	-0.0004898593150440229	-0.17315376257193374	0.1731537625719282	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0014848354228318428	-0.00023496011854562296	-0.02082657661833159	0.020826576618331462	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0013400904918479117	-0.00023181202966757444	0.0	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0009883823671437142	-0.0001609027671317589	-0.016336922822488966	0.016336922822488845	Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0034484318977285877	-0.0002979980755415633	0.0458225887484779	-0.045822588748477555
Cells_RadialDistribution_RadialCV_CorrER_3of4	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.004656977544865382	-0.000270078116575369	-0.030472596826376763	0.03047259682637683	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.01256536162041344	-0.0003029993887693951	-0.030492023461583903	0.03049202346158362	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0019087509938437996	-0.00023276002357024337	-0.017736346322244224	0.017736346322243784	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0034356149577978723	-0.00036906404827011274	0.015240997558836136	-0.015240997558836164	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.013351216811989697	0.0006779328538785459	-0.35781925496265454	0.3578192549626535	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.050105962582994046	-4.570606071754943e-05	-0.2465481945871555	0.2465481945871576	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0023260443227027805	-0.00010489483317814294	0.03731952827289804	-0.03731952827289805	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.001875490891392606	-5.131235914485259e-05	0.04098282035331021	-0.04098282035331001	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.007044523002055714	-0.0003861317293928176	-0.0423656391678395	0.04236563916784044	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.017802206030267276	-0.0005082615682609529	0.017849021358560327	-0.01784902135856048	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.001793768509275373	-0.00023952687200364683	0.008072534234140616	-0.008072534234140581	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.016013763314403073	-0.0005476665254481786	-0.12431889114465722	0.12431889114465322	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0024351822490993325	-0.00034387432458181377	-0.01535688697676919	0.015356886976769093	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0031141520539926804	-0.0003501914703904175	0.0	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0029736809286223798	-0.0003099495383730277	-0.017993949893200467	0.017993949893200332	Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0041224404709614415	-0.0003882250216527998	0.03859253495674991	-0.03859253495674962
Cells_RadialDistribution_RadialCV_CorrER_4of4	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.0035451827466064234	-0.0003058137825226588	0.027652649586822745	-0.02765264958682281	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.013186949749250831	-0.0002838371118103702	-0.03538189997580218	0.035381899975801843	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.0008281465721811099	-0.00012905739267210392	0.017167511782418626	-0.0171675117824182	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.00046864176740435415	-0.00012734555114368498	0.008243396390780108	-0.008243396390780124	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.022662920371420592	0.0008731152594806785	-0.44635031955305005	0.4463503195530487	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.06658096351424603	0.00010780045355888803	-0.36087829384444003	0.3608782938444431	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.00025749055447976676	6.066894619773367e-05	0.016353429125019088	-0.016353429125019088	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.00052530140343654	0.00011046915036357809	0.0068489374198703445	-0.006848937419870311	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.0003743747324630453	-8.282281006924293e-05	-0.0012341704391387249	0.001234170439138752	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.0008502625515874884	-6.027800462511628e-05	-0.013508663291746017	0.01350866329174613	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.001543978487957176	-3.90379768862103e-05	-0.036727612384445524	0.03672761238444536	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.00916330141496191	-3.624958050808464e-05	0.08744503457251575	-0.08744503457251294	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.00011768461263328422	-8.049420357502609e-05	-0.000467644309770002	0.00046764430976999896	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.00046034722030996456	-0.00013285204938036165	0.0	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.0007285071048452885	-5.6029022930085004e-05	0.025541955906679292	-0.025541955906679105	Cells_RadialDistribution_RadialCV_CorrER_4of4	0.001304220936466538	-0.00021097024120597812	0.022576701437357106	-0.022576701437356936
Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.004086442144826785	-0.0003386500469077965	0.006595544486074552	-0.006595544486074565	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.010432147789767865	-0.00029957058150857765	-0.021868086036081025	0.021868086036080817	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0008905756277528543	-0.0001702777852173707	-0.0033541755842072096	0.0033541755842071254	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.004110939275546621	-0.00041245987519512373	0.012648348610171688	-0.012648348610171712	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.008365672141669167	9.559290408635679e-05	0.10290481983632721	-0.1029048198363269	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0078893592665914	-0.00015562456976834786	0.1633300628549227	-0.16333006285492407	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0006070081322603338	-0.00015036183059893951	-0.003532317842811279	0.0035323178428112783	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.00030715138744918935	-6.8779954149183e-05	0.010953471014665574	-0.01095347101466552	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.007535569990993474	-0.0003885548650880909	-0.06118524453292924	0.061185244532930595	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.019207081559203476	-0.0005076975220386118	0.009639207598514722	-0.009639207598514804	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0012369620279206739	-0.0002015122087268161	0.0012413325389512848	-0.0012413325389512796	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.005219806434420549	-0.0004058679707050762	-0.06339286911388406	0.06339286911388203	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.001407597277081063	-0.0002846525762641876	0.003438471156939315	-0.003438471156939294	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0025927234925380294	-0.00032197588509297667	0.0	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.001037477317121005	-0.00018096345803111634	0.01711532186893078	-0.017115321868930652	Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.005730029017197769	-0.00041402303924767007	0.05281439849182898	-0.052814398491828576
Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.003914774315759928	-0.00033429928569697186	0.016107074679119985	-0.01610707467912002	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.01351413556413994	-0.00033481363549398187	-0.023817350988777332	0.023817350988777106	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.000883655033994124	-0.0001681965338966641	0.005020585532401777	-0.005020585532401652	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.002719242767068808	-0.00034901778551229976	0.0023471885562560153	-0.0023471885562560196	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.01269161372582639	0.000255623293736281	0.050362726178549755	-0.0503627261785496	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.004939521369098143	-9.778662188761607e-05	0.12000319415927224	-0.12000319415927325	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0003890206761554271	-0.00011602670167792795	-0.015333192493950445	0.015333192493950444	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	1.3366554456939461e-05	7.358124328019155e-06	-0.0033470680036827884	0.0033470680036827723	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.004607013389887116	-0.00030969668408353774	-0.03900781106513516	0.03900781106513602	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.008912480337904483	-0.0003296264039744226	0.0011940977005885092	-0.0011940977005885194	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0010042701726438175	-0.00017960372684429726	-0.0008657651458974683	0.0008657651458974643	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0032305210762748615	-0.0003545916892198167	-0.040707569580606257	0.04070756958060495	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0010148304380952489	-0.00024119876146996115	0.0032240707737641967	-0.0032240707737641768	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.001881026746139991	-0.0002745472370136832	0.0	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0007700749330229462	-0.0001337018446802193	0.019440210620721262	-0.01944021062072112	Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.00447763241508059	-0.00037577932671525036	0.04647569623084567	-0.04647569623084532
Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0025654489999715757	-0.00021140233711876123	0.04279370059999904	-0.04279370059999914	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.004827856227836769	-0.00022699239152670388	0.002965294597759684	-0.0029652945977596563	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0004223832934844296	-7.442686673852391e-05	0.015870605459853495	-0.015870605459853103	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0008504169314271781	-0.00019557743103329882	-0.003908391004064728	0.003908391004064735	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.01800653675990682	0.0006552701232764856	-0.19728595184024994	0.19728595184024936	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0032201842094289335	9.251660546578578e-05	-0.1038656778599518	0.10386567785995265	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0003172473134430698	-3.14550704343572e-05	-0.01903523937695683	0.01903523937695683	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0005560199276203326	6.113387156194139e-05	-0.01989758831013911	0.019897588310139012	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.004417906197269783	-0.0002917023455948366	-0.04703088256778751	0.04703088256778854	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.008649273514802047	-0.00027799374362886663	-0.017120692548301692	0.017120692548301834	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0006825910137618907	-7.186109466149149e-05	-0.020817820912476224	0.020817820912476127	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0017778443499099073	-0.00013296297203069232	0.02842777386184297	-0.02842777386184206	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0002619912052567175	-3.4376985718504587e-05	0.01571114461477879	-0.01571114461477869	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0003916539436499278	-0.00012467513059404335	0.0	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0013069651875214916	2.9106058331074365e-05	0.03518159164636969	-0.03518159164636943	Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.003638307153122078	-0.00027967182607807395	0.04943330220250593	-0.04943330220250555
Cells_RadialDistribution_RadialCV_CorrMito_1of4	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.002202444658267244	-0.0002518893770890138	0.016865584576561215	-0.016865584576561253	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.004490238672774094	-0.00024265122155439097	0.007349421745701298	-0.007349421745701227	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.00018951083517382283	-7.910817704780636e-05	-0.002147086250095888	0.002147086250095834	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0024052631419062553	-0.0002923033261214193	0.018570741752604418	-0.018570741752604456	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.004711104622119433	3.4886177965006505e-05	0.09563153532703439	-0.09563153532703411	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.004324211819627943	-0.00012496257469506161	0.12498746592007165	-0.12498746592007269	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0006269751515617372	-0.0001414555284401184	0.0021848293275240596	-0.002184829327524059	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0002013714831837765	-6.197198133646125e-05	0.007435808769308666	-0.007435808769308628	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.010302139393492893	-0.00044315884757801204	-0.07170239433417214	0.07170239433417372	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.029415785726014	-0.0006394682086426069	0.0069760806484143005	-0.006976080648414359	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0005880638072923716	-0.00013758530335580095	-0.0003014997707924391	0.00030149977079243774	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.003632931370737391	-0.00034144630454440914	-0.05431577071627201	0.05431577071627028	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0009835511528613061	-0.0002265410953192272	0.011173327244488763	-0.011173327244488693	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0013062878661411759	-0.0002292551363521727	0.0	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0010810181932002783	-0.0001524703218100582	0.02371738736949639	-0.023717387369496218	Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.005050093544371359	-0.00038103846235008323	0.05041277141300504	-0.05041277141300466
Cells_RadialDistribution_RadialCV_CorrPM_1of4	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.003410776250311498	-0.00031472109471723266	0.018925461772103372	-0.018925461772103417	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.005740355433663358	-0.0002681026218223497	0.008927642621230898	-0.008927642621230813	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.004152305710144577	-0.0003504042891547298	0.018579777380073943	-0.01857977738007348	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.004938972096945604	-0.00037744676111489716	0.03519816235003076	-0.03519816235003083	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.005643690320705774	-5.670265486883204e-05	0.15163613230236925	-0.1516361323023688	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.00416558157306135	-0.00016355976997084066	0.13918128993765158	-0.13918128993765277	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.0036784679777556173	-0.00021505037195472163	0.033844197437110334	-0.033844197437110334	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.001280079511079224	-0.00014441396124496722	0.021644835393431153	-0.021644835393431046	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.0005921180960370975	-0.00010172004831013277	-0.020757847036739347	0.020757847036739805	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.003516766364301094	-0.00022787061818150563	0.08768707981724905	-0.0876870798172498	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.0007119364649859072	-0.0001376327069301446	-0.007749859539509197	0.0077498595395091635	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.0038518501279135586	-0.00035883060480771566	0.01138247102613938	-0.011382471026139016	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.0032742227086421938	-0.0004319518761410753	-0.008166689817943112	0.00816668981794306	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.002739746365705953	-0.0003320158398811285	0.0	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.00190989636148442	-0.00027706073452365233	0.0011689478173966222	-0.0011689478173966135	Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.003293428413892352	-0.00038470476470298554	0.024782751820349704	-0.024782751820349516
Cells_RadialDistribution_RadialCV_CorrPM_2of4	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.004037968560168581	-0.00033385654844711026	0.028667815472374125	-0.028667815472374195	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.004555828170092813	-0.0002698832030107398	0.035584561251579154	-0.03558456125157882	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.008307065342835984	-0.0004986447374132977	0.023337429751460727	-0.023337429751460144	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.008511856956719077	-0.0005066115883218887	0.042702309139256586	-0.04270230913925667	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.008229243714476198	5.4559100009087855e-05	0.12425802395286764	-0.1242580239528673	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.0026782599600316814	-0.0002316064304137734	0.14282273828206168	-0.1428227382820629	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.007842196901722831	-0.0003080558327739941	0.048152611513302274	-0.048152611513302274	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.003522996510700316	-0.00025567341401507536	0.030737117423705045	-0.030737117423704892	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.0023558566279962	-0.00020757440643878503	-0.0387219982454077	0.038721998245408555	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.006536386692528429	-0.00032833997072076254	0.11921560001523268	-0.1192156000152337	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.002141064479334931	-0.00026432610632154787	-0.00036461586656567045	0.00036461586656566877	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.007729570211668091	-0.0004990833760480592	0.016572996453239012	-0.01657299645323848	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.006116532160267085	-0.0005980935729743349	-0.006206817588592515	0.006206817588592475	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.005682092772183012	-0.0004780234114525235	0.0	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.004241514689776293	-0.00041352491177056207	-0.005807419381299793	0.005807419381299752	Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.00598351686118237	-0.0005096465605232965	0.03532463143323758	-0.035324631433237316
