feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	LPS + Nigericin_1µg_per_ml + 10µM
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.002555203998627853	-0.0002123048407031591	0.0022242078577889013	-0.0022242078577889273
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.0015307183054041884	-0.00014019398401968184	-0.007294796155314592	0.007294796155314677
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.0026250455443844745	-0.00022794235389346612	0.005277574245236397	-0.005277574245236459
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.0011078045018920735	-0.00010886546284152386	-0.010506693901540447	0.01050669390154057
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.008149166020607335	-0.000323395456884692	-0.013713251092746005	0.013713251092746164
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.005975018123779541	-0.0002532569224774756	-0.01946478639603965	0.01946478639603988
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.008201304446317281	-0.00033059418057577376	-0.012742263563866835	0.012742263563866983
Cytoplasm_Texture_InfoMeas2_CorrMito_3_03_256	0.005518507046997745	-0.00022558362885077209	-0.02503403373914386	0.025034033739144153
Cytoplasm_Texture_InfoMeas2_CorrPM_3_00_256	0.004789431573063552	0.00035775883660175284	-0.05692102971106133	0.056921029711061985
Cytoplasm_Texture_InfoMeas2_CorrPM_3_01_256	0.004935706942371887	0.00034812372695938585	-0.06420574340199624	0.06420574340199699
Cytoplasm_Texture_InfoMeas2_CorrPM_3_02_256	0.005050720014486254	0.000368400579592277	-0.05591566573651348	0.05591566573651414
Cytoplasm_Texture_InfoMeas2_CorrPM_3_03_256	0.0053891308714846264	0.00036874452122482004	-0.06459426778047313	0.06459426778047389
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_00_256	3.6971381172534734e-05	-2.3071235577812303e-05	-0.002403987481896389	0.002403987481896417
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_01_256	5.7533161129552646e-05	1.1343933297021483e-05	-0.009939726490889847	0.009939726490889964
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_02_256	2.369175792771294e-06	6.961702988044332e-06	-0.0021830753554698706	0.0021830753554698957
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.0002097392009735577	6.410770222962779e-05	-0.018805034682730842	0.01880503468273106
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.0020092792193423525	0.00021628859794507667	-0.014773530392049417	0.01477353039204959
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.001743483185831507	0.00019842887147540768	-0.012359562961107233	0.012359562961107377
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.002328042909784167	0.00022934858777090122	-0.012064290472542535	0.012064290472542675
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.0018346696096429582	0.00020996116344753254	-0.018873355907282764	0.018873355907282983
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.07381360118952662	0.0012922301694117024	-0.0014470115661470995	0.0014470115661471164
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.07377371651068709	0.001257264684268197	0.0010893379393118472	-0.00108933793931186
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.07601984730138811	0.0013269819966091319	-0.004022146079117243	0.00402214607911729
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.07389924134123593	0.0012858533135651099	-0.0068821281140053776	0.006882128114005457
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.12453803041365585	0.001707152941374827	0.07973080983051412	-0.07973080983051505
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.11736817710421166	0.0016188138811674658	0.06849323438668053	-0.06849323438668134
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.1226240177687099	0.0016975638573161508	0.07607591810517199	-0.07607591810517286
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.1176142755959213	0.001628389485232794	0.06021998507100078	-0.06021998507100147
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.11887556019461731	0.0016817540704551156	0.08886475583878797	-0.088864755838789
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.11171766256929028	0.0015890780748485126	0.07958226194130286	-0.07958226194130379
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.11598211802295977	0.0016649316200203405	0.08543295855677686	-0.08543295855677786
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.11227051333476601	0.0015955885329625788	0.0713076932386693	-0.07130769323867012
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.007198230405490391	0.00046001953099938204	-0.06399844786060416	0.0639984478606049
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.005557277938155858	0.00040318774994570547	-0.05153607865303829	0.051536078653038886
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.007634859438840458	0.0004826148074466109	-0.061799677534160186	0.06179967753416091
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.0061679261026856835	0.00042146549632858337	-0.05775780150098342	0.05775780150098409
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.030887216018356534	0.0008636917751020368	-0.025317219490557666	0.02531721949055796
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.031558117978024325	0.0008546951675483817	-0.0240415783981186	0.02404157839811888
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.03252469316705031	0.0008921121803911995	-0.027294106410195904	0.02729410641019622
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.03278199636438295	0.0008904524281218763	-0.03162476875614955	0.03162476875614992
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.0015595258387640643	-7.95687766113964e-05	-0.028579439899571152	0.028579439899571485
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.0017906859799857733	-8.721570525224588e-05	-0.03050327213135985	0.03050327213136021
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.001588824969385949	-8.056278693886728e-05	-0.028881477450222702	0.02888147745022304
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.001756749589677642	-8.592417760683778e-05	-0.03029314973132912	0.03029314973132947
Cytoplasm_Texture_SumAverage_CorrER_3_00_256	0.038709548566417507	-0.0007790715873158624	-0.002015737625611184	0.0020157376256112075
Cytoplasm_Texture_SumAverage_CorrER_3_01_256	0.03916431886825045	-0.0007822587244902243	-0.0019617429031728597	0.0019617429031728827
Cytoplasm_Texture_SumAverage_CorrER_3_02_256	0.03872535324920179	-0.0007816299560381793	-0.0016256522567577375	0.0016256522567577563
Cytoplasm_Texture_SumAverage_CorrER_3_03_256	0.0388458745157273	-0.000781798566758075	-0.0021109639730749583	0.002110963973074983
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_00_256	0.08290550463204927	-0.001368463673179071	-0.06309058309729546	0.06309058309729619
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_01_256	0.08359994120877212	-0.001370898564631494	-0.06452346365804125	0.064523463658042
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_02_256	0.08259771926302384	-0.0013672016048221144	-0.0633183498835513	0.06331834988355203
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_03_256	0.08272202208265456	-0.001370319918869932	-0.06437094301337169	0.06437094301337244
Cytoplasm_Texture_SumAverage_CorrMito_3_00_256	0.0737786040870364	-0.0012895784397478009	-0.058440535222605436	0.05844053522260611
Cytoplasm_Texture_SumAverage_CorrMito_3_01_256	0.07446761565890747	-0.0012941601133724873	-0.05981104314641321	0.05981104314641391
Cytoplasm_Texture_SumAverage_CorrMito_3_02_256	0.07346276788514527	-0.0012886537468104304	-0.05873042292616498	0.05873042292616567
Cytoplasm_Texture_SumAverage_CorrMito_3_03_256	0.07365107501267942	-0.0012918929111947403	-0.059494837008861226	0.05949483700886193
Cytoplasm_Texture_SumAverage_CorrPM_3_00_256	0.001258051445113595	-9.730591829376529e-05	0.04794882137371362	-0.04794882137371418
Cytoplasm_Texture_SumAverage_CorrPM_3_01_256	0.0011668616452955582	-0.00010474758555487742	0.046214502014882836	-0.04621450201488338
Cytoplasm_Texture_SumAverage_CorrPM_3_02_256	0.0012591242917354695	-9.806742081514802e-05	0.04798550443084697	-0.04798550443084752
Cytoplasm_Texture_SumAverage_CorrPM_3_03_256	0.001210407331557306	-0.00010474292072596245	0.04707097089644241	-0.04707097089644296
Cytoplasm_Texture_SumAverage_CorrRNA_3_00_256	0.019156494353491205	-0.0006230738187427729	0.022493328512772574	-0.022493328512772835
Cytoplasm_Texture_SumAverage_CorrRNA_3_01_256	0.019349273929004096	-0.0006253918956316785	0.022268060288762957	-0.022268060288763217
Cytoplasm_Texture_SumAverage_CorrRNA_3_02_256	0.019203997452555743	-0.0006263603562257723	0.023004745203042153	-0.02300474520304242
Cytoplasm_Texture_SumAverage_CorrRNA_3_03_256	0.019450502242847834	-0.0006282159152157722	0.022143350265850965	-0.022143350265851222
Cytoplasm_Texture_SumEntropy_CorrDNA_3_00_256	0.00029861308002343545	-8.385009454086063e-05	0.012464690223619998	-0.012464690223620142
Cytoplasm_Texture_SumEntropy_CorrDNA_3_01_256	0.0003601566661519673	-9.079249571948164e-05	0.009382176479977255	-0.009382176479977364
Cytoplasm_Texture_SumEntropy_CorrDNA_3_02_256	0.00030813348225511294	-8.507266665743821e-05	0.013313936986858843	-0.013313936986858997
Cytoplasm_Texture_SumEntropy_CorrDNA_3_03_256	0.0003463680251909462	-8.991324687496596e-05	0.010747671271854008	-0.010747671271854133
Cytoplasm_Texture_SumEntropy_CorrER_3_00_256	0.05570773081033009	-0.0010383219345933097	-0.008548693357287094	0.008548693357287194
Cytoplasm_Texture_SumEntropy_CorrER_3_01_256	0.05223137913440712	-0.0010061568426377096	-0.008637752795849572	0.008637752795849673
Cytoplasm_Texture_SumEntropy_CorrER_3_02_256	0.054374003892784684	-0.001032616598647993	-0.006802499599979079	0.0068024995999791575
Cytoplasm_Texture_SumEntropy_CorrER_3_03_256	0.051012316372115785	-0.0009949292534085913	-0.009463341783013028	0.009463341783013139
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_00_256	0.07915237581874923	-0.0012175140859207554	-0.03406408609406668	0.034064086094067074
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_01_256	0.07533980864626355	-0.0011869490821783766	-0.0330907189600238	0.03309071896002419
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_02_256	0.07859989165973835	-0.0012173885558223977	-0.03254838807813779	0.03254838807813817
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_03_256	0.07508953162946774	-0.0011867442443644917	-0.03271688645768188	0.03271688645768226
Cytoplasm_Texture_SumEntropy_CorrMito_3_00_256	0.08055548318187622	-0.0011874889800941662	-0.046334129436306395	0.04633412943630694
Cytoplasm_Texture_SumEntropy_CorrMito_3_01_256	0.076725064625218	-0.0011575151434268052	-0.043960400239716986	0.0439604002397175
Cytoplasm_Texture_SumEntropy_CorrMito_3_02_256	0.07967837189754112	-0.0011849191120140519	-0.044908676613003684	0.044908676613004204
Cytoplasm_Texture_SumEntropy_CorrMito_3_03_256	0.07660873259520029	-0.0011575543262799688	-0.043640609048315716	0.04364060904831622
Cytoplasm_Texture_SumEntropy_CorrPM_3_00_256	9.379763236638805e-05	-4.797680427286181e-05	0.007255143278915903	-0.007255143278915986
Cytoplasm_Texture_SumEntropy_CorrPM_3_01_256	1.941717433284751e-05	-2.0871351422346142e-05	0.0043127543110105734	-0.004312754311010624
Cytoplasm_Texture_SumEntropy_CorrPM_3_02_256	7.9248341713134e-05	-4.3909510848558214e-05	0.00723450136529079	-0.007234501365290874
Cytoplasm_Texture_SumEntropy_CorrPM_3_03_256	2.6559334054265804e-05	-2.2073377550037116e-05	0.005871783637319021	-0.005871783637319089
Cytoplasm_Texture_SumEntropy_CorrRNA_3_00_256	0.021930079802149338	-0.0006470092627058405	0.009044337149390104	-0.009044337149390208
Cytoplasm_Texture_SumEntropy_CorrRNA_3_01_256	0.019926336300315706	-0.0006164654976748082	0.00852095755895164	-0.00852095755895174
Cytoplasm_Texture_SumEntropy_CorrRNA_3_02_256	0.02156845877978153	-0.0006487871847004153	0.011799154901138843	-0.01179915490113898
Cytoplasm_Texture_SumEntropy_CorrRNA_3_03_256	0.019275044992778434	-0.000613042740085463	0.010360923828118592	-0.010360923828118714
Cytoplasm_Texture_SumVariance_CorrDNA_3_00_256	2.9835326308846888e-05	2.93961506344229e-05	-0.004410145604657671	0.004410145604657722
Cytoplasm_Texture_SumVariance_CorrDNA_3_01_256	2.7381317731500765e-05	2.711856982619612e-05	-0.005426517255827519	0.005426517255827582
Cytoplasm_Texture_SumVariance_CorrDNA_3_02_256	3.217641191355369e-05	3.0553903813975895e-05	-0.004626226178566918	0.004626226178566973
Cytoplasm_Texture_SumVariance_CorrDNA_3_03_256	2.6440756077050764e-05	2.7476286650347582e-05	-0.004474130371389818	0.00447413037138987
Cytoplasm_Texture_SumVariance_CorrER_3_00_256	0.0015270914547808045	-0.00012276843030274267	0.0041838942131037235	-0.004183894213103772
Cytoplasm_Texture_SumVariance_CorrER_3_01_256	0.0015182842386138873	-0.00012136987018032008	0.004305829185853817	-0.004305829185853867
Cytoplasm_Texture_SumVariance_CorrER_3_02_256	0.0015962177648717324	-0.00012482850306366064	0.004232463295041715	-0.004232463295041763
Cytoplasm_Texture_SumVariance_CorrER_3_03_256	0.0015145765837931702	-0.00012150464734170111	0.004040795361031657	-0.0040407953610317035
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_00_256	0.025590173083061107	-0.00031238022662829785	-0.03307562888519256	0.03307562888519295
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_01_256	0.02504108711651687	-0.00029794094343415785	-0.031975529771615586	0.031975529771615954
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_02_256	0.02528296488671533	-0.0003062018809302562	-0.032460147427060014	0.03246014742706039
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_03_256	0.025083772758905387	-0.00032116280090061086	-0.034528588546978406	0.03452858854697881
Cytoplasm_Texture_SumVariance_CorrMito_3_00_256	0.025468057562956004	-0.0004583186880166239	-0.0506269894998098	0.05062698949981039
Cytoplasm_Texture_SumVariance_CorrMito_3_01_256	0.024962166811001385	-0.0004584657195196768	-0.050806765306889184	0.050806765306889774
Cytoplasm_Texture_SumVariance_CorrMito_3_02_256	0.025310048275168584	-0.0004613065448962488	-0.05100839682669496	0.05100839682669555
Cytoplasm_Texture_SumVariance_CorrMito_3_03_256	0.024565424453368734	-0.0004512713081812941	-0.05027748744791834	0.05027748744791893
Cytoplasm_Texture_SumVariance_CorrPM_3_00_256	0.0008352556477522199	-9.022523451007311e-05	-0.022384133040193634	0.022384133040193894
Cytoplasm_Texture_SumVariance_CorrPM_3_01_256	0.000789391770058101	-8.843889244390603e-05	-0.02203724978072067	0.022037249780720927
Cytoplasm_Texture_SumVariance_CorrPM_3_02_256	0.0008030419268187927	-8.957173416617176e-05	-0.02196223261561889	0.021962232615619144
Cytoplasm_Texture_SumVariance_CorrPM_3_03_256	0.0008194583904012065	-8.755583963439586e-05	-0.0222938179847701	0.02229381798477036
Cytoplasm_Texture_SumVariance_CorrRNA_3_00_256	0.00046159210374807635	-7.266085964667509e-05	0.004731565403514406	-0.004731565403514461
Cytoplasm_Texture_SumVariance_CorrRNA_3_01_256	0.0004736966497779216	-7.34458152940833e-05	0.0047547464346482625	-0.004754746434648317
Cytoplasm_Texture_SumVariance_CorrRNA_3_02_256	0.0004938133553095136	-7.550726555677262e-05	0.004814493411970103	-0.00481449341197016
Cytoplasm_Texture_SumVariance_CorrRNA_3_03_256	0.00047501504000002637	-7.413808010507356e-05	0.004711474789085903	-0.004711474789085957
Cytoplasm_Texture_Variance_CorrDNA_3_00_256	2.7022123595066283e-05	2.7884649874459015e-05	-0.0042800062801364586	0.004280006280136508
Cytoplasm_Texture_Variance_CorrDNA_3_01_256	2.350326213218512e-05	2.449677754864214e-05	-0.005282046758008449	0.0052820467580085104
Cytoplasm_Texture_Variance_CorrDNA_3_02_256	2.8038852544431947e-05	2.838902173817797e-05	-0.0045303119669488565	0.0045303119669489085
Cytoplasm_Texture_Variance_CorrDNA_3_03_256	2.1660190557826198e-05	2.469571095492334e-05	-0.004166709239389384	0.004166709239389433
Cytoplasm_Texture_Variance_CorrER_3_00_256	0.0015605111243850445	-0.00012404548350625753	0.004177527758027173	-0.004177527758027221
Cytoplasm_Texture_Variance_CorrER_3_01_256	0.0015735265423859612	-0.00012328706012218154	0.004318156611841228	-0.004318156611841278
Cytoplasm_Texture_Variance_CorrER_3_02_256	0.0016362664533161597	-0.00012622667652126214	0.00427000806004556	-0.00427000806004561
Cytoplasm_Texture_Variance_CorrER_3_03_256	0.0015731370791639554	-0.00012357340912678045	0.004021862930807201	-0.004021862930807247
Cytoplasm_Texture_Variance_CorrGasdermin_3_00_256	0.02613254878063742	-0.0003145762751475596	-0.03270673503552342	0.0327067350355238
Cytoplasm_Texture_Variance_CorrGasdermin_3_01_256	0.02582596960625927	-0.00030233097816398374	-0.0315927435982177	0.031592743598218065
Cytoplasm_Texture_Variance_CorrGasdermin_3_02_256	0.02584034068135599	-0.00030693531469204834	-0.031946627679104715	0.03194662767910509
Cytoplasm_Texture_Variance_CorrGasdermin_3_03_256	0.026042687457533353	-0.0003202839734887785	-0.03350811609989719	0.03350811609989758
Cytoplasm_Texture_Variance_CorrMito_3_00_256	0.026321318813887107	-0.0004682480105224487	-0.05083432300222118	0.05083432300222177
Cytoplasm_Texture_Variance_CorrMito_3_01_256	0.026246443656787632	-0.00046927677213814804	-0.05073830150011331	0.05073830150011391
Cytoplasm_Texture_Variance_CorrMito_3_02_256	0.026186430903356595	-0.0004698162080875254	-0.051060427200952344	0.05106042720095294
Cytoplasm_Texture_Variance_CorrMito_3_03_256	0.025959993376532098	-0.0004670923600008723	-0.05065126062032771	0.05065126062032829
Cytoplasm_Texture_Variance_CorrPM_3_00_256	0.0008474953363061255	-9.631554093983125e-05	-0.02118960454013743	0.021189604540137675
Cytoplasm_Texture_Variance_CorrPM_3_01_256	0.0008252809504264436	-9.730045621966005e-05	-0.020828308537936685	0.020828308537936928
Cytoplasm_Texture_Variance_CorrPM_3_02_256	0.0008401453165227668	-9.699324294954168e-05	-0.020971693988523485	0.020971693988523728
Cytoplasm_Texture_Variance_CorrPM_3_03_256	0.0008655736881073572	-9.816677339349257e-05	-0.02073134668007076	0.020731346680071004
Cytoplasm_Texture_Variance_CorrRNA_3_00_256	0.00046889834476526726	-7.36511632378278e-05	0.004820099077881069	-0.004820099077881125
Cytoplasm_Texture_Variance_CorrRNA_3_01_256	0.00048762690953751964	-7.444383232889262e-05	0.004833742641336241	-0.004833742641336298
Cytoplasm_Texture_Variance_CorrRNA_3_02_256	0.0005024025520169451	-7.590072829818223e-05	0.004864825491822377	-0.004864825491822434
Cytoplasm_Texture_Variance_CorrRNA_3_03_256	0.0004844600919189368	-7.516700005841612e-05	0.004857162531522976	-0.004857162531523032
Cells_AreaShape_Area	0.005382643388170072	0.00032580380623518305	-0.009069960953886309	0.009069960953886414
Cells_AreaShape_BoundingBoxArea	0.0015033081938756743	0.00019528313090259257	-0.017190618355746323	0.01719061835574652
Cells_AreaShape_BoundingBoxMaximum_X	8.102000594090164e-05	-4.467109383270158e-06	0.00974934637453687	-0.009749346374536984
Cells_AreaShape_BoundingBoxMaximum_Y	0.0029359029109685686	-0.00025087128233834997	0.023084416585563962	-0.023084416585564232
Cells_AreaShape_BoundingBoxMinimum_X	7.346675936314995e-05	-1.7790329225927456e-05	0.010367457249361488	-0.010367457249361608
Cells_AreaShape_BoundingBoxMinimum_Y	0.003303915210932873	-0.0002649964996891719	0.023467845313070973	-0.023467845313071247
Cells_AreaShape_Center_X	7.656927050836426e-05	-1.1032237743205782e-05	0.010148549332159345	-0.010148549332159463
Cells_AreaShape_Center_Y	0.0031151166928556906	-0.00025782135727042205	0.023254814430681628	-0.023254814430681895
Cells_AreaShape_Compactness	0.0015355346038613549	-9.724058680100041e-05	0.04782401386487575	-0.047824013864876315
Cells_AreaShape_ConvexArea	0.002288258415494293	0.0002227562837920979	-0.008841279266708526	0.008841279266708628
Cells_AreaShape_Eccentricity	0.0008740451860038689	-8.932205275990207e-05	-0.011014388303137168	0.011014388303137296
Cells_AreaShape_EquivalentDiameter	0.008835528392999281	0.00039953709441146177	-0.0023980811195508473	0.002398081119550875
Cells_AreaShape_EulerNumber	1.0	0.0	0.0	0.0
Cells_AreaShape_Extent	0.0027886983475338134	0.0002038846990005278	0.006811333774474191	-0.006811333774474269
Cells_AreaShape_FormFactor	0.002217054499084603	0.00011849347554018348	-0.05891953623786805	0.05891953623786873
Cells_AreaShape_MajorAxisLength	0.0017443783152594206	0.0002028600902769893	-0.0138169647260039	0.013816964726004063
Cells_AreaShape_MaxFeretDiameter	0.002261545220363592	0.00022618720754336935	-0.012548064026393444	0.01254806402639359
Cells_AreaShape_MaximumRadius	0.012949897137619626	0.0004843350771961894	-0.007430876278938807	0.007430876278938894
Cells_AreaShape_MeanRadius	0.013840233051575779	0.0005096403225625488	-0.013878539421649336	0.013878539421649495
Cells_AreaShape_MedianRadius	0.013387729794959058	0.0005079531771365164	-0.018715283282753816	0.018715283282754035
Cells_AreaShape_MinFeretDiameter	0.005816852635469494	0.0003074669452970115	0.005586361300825083	-0.005586361300825148
Cells_AreaShape_MinorAxisLength	0.008337260720911788	0.00036656273503549153	0.006162929349944144	-0.006162929349944216
Cells_AreaShape_Orientation	1.718817784390758e-05	1.4272781666423019e-05	0.0009490701532738931	-0.0009490701532739042
Cells_AreaShape_Perimeter	0.003833281865133431	0.00020796021129648867	0.01934638894175687	-0.01934638894175709
Cells_AreaShape_Solidity	0.004291858421814121	0.0003118227631916521	-0.023088121629655622	0.02308812162965589
Cells_AreaShape_Zernike_0_0	0.0019122005801691655	0.00016479241091735025	0.007439870640594974	-0.007439870640595062
Cells_AreaShape_Zernike_1_1	0.00029603544018996786	6.996965915434198e-05	-0.0005780968197143799	0.0005780968197143866
Cells_AreaShape_Zernike_2_0	0.004631345459046754	0.00025470001384618403	0.011353489231011048	-0.01135348923101118
Cells_AreaShape_Zernike_2_2	0.00035368117688105993	-2.788557628702032e-05	-0.014625816718554872	0.014625816718555043
Cells_AreaShape_Zernike_3_1	2.050574919931769e-05	-1.4852868405847158e-06	0.00479437921188062	-0.004794379211880676
Cells_AreaShape_Zernike_3_3	0.00010056085072052134	3.3950137175787824e-05	0.0023602066527397395	-0.002360206652739767
Cells_AreaShape_Zernike_4_0	0.0006510036230645833	-9.472007136027065e-05	-0.00344258048578286	0.0034425804857829
Cells_AreaShape_Zernike_4_2	5.5905659740895786e-05	-8.792373783853405e-06	-0.006185342571219596	0.006185342571219668
Cells_AreaShape_Zernike_4_4	0.0002260994514577952	-4.950926681892514e-05	-0.004242181000630737	0.0042421810006307865
Cells_AreaShape_Zernike_5_1	0.0005083476455721714	-0.00010343462574198115	0.006649894617300546	-0.006649894617300623
Cells_AreaShape_Zernike_5_3	7.114847990519202e-05	-3.858642368737453e-05	0.00800500512401401	-0.008005005124014102
Cells_AreaShape_Zernike_5_5	0.00012426370902263173	5.291120282835351e-05	-0.00570806278252659	0.005708062782526657
Cells_AreaShape_Zernike_6_0	0.0002203731821304178	-1.2443852502213388e-05	-0.013132956843084138	0.01313295684308429
Cells_AreaShape_Zernike_6_2	0.00016551402024767015	-4.9536984988897223e-05	-0.0010190834572555	0.001019083457255512
Cells_AreaShape_Zernike_6_4	3.790296155825601e-05	-2.3160456810501473e-05	-0.0005881054197524017	0.0005881054197524085
Cells_AreaShape_Zernike_6_6	0.00011587480261354699	-3.768285944206346e-05	-0.0023056040431775463	0.002305604043177573
Cells_AreaShape_Zernike_7_1	5.4648743825103097e-05	-3.4649355537883016e-05	0.0066014078246690155	-0.006601407824669092
Cells_AreaShape_Zernike_7_3	0.00016507147283284507	-5.0610723945379574e-05	-0.00024435150730718565	0.00024435150730718846
Cells_AreaShape_Zernike_7_5	4.7362610201662214e-05	3.287309468336181e-05	-0.0041439819802517215	0.00414398198025177
Cells_AreaShape_Zernike_7_7	0.00012110696635914131	4.661701075037583e-05	-0.0013602978449358597	0.0013602978449358755
Cells_AreaShape_Zernike_8_0	1.949531976819241e-05	1.3016578557190041e-05	-0.005372199064583536	0.005372199064583598
Cells_AreaShape_Zernike_8_2	7.342334827975527e-05	-3.884202816100453e-05	0.00795058368797188	-0.007950583687971973
Cells_AreaShape_Zernike_8_4	0.0002896534614625912	-8.081729561986406e-05	0.013111970806678891	-0.013111970806679044
Cells_AreaShape_Zernike_8_6	0.0005528198290840614	-7.431129328583704e-05	-0.007668603741602305	0.0076686037416023945
Cells_AreaShape_Zernike_8_8	0.00018166817043996364	-6.425567051439371e-05	0.008064389903832174	-0.008064389903832268
Cells_AreaShape_Zernike_9_1	6.921208666188505e-07	-2.5275062025871444e-06	-0.00030001580492659434	0.0003000158049265978
Cells_AreaShape_Zernike_9_3	7.447893379142201e-06	6.380858467033745e-06	0.0015310592992550062	-0.001531059299255024
Cells_AreaShape_Zernike_9_5	6.7822651399152e-05	-2.8265166848699304e-05	0.009767591678866837	-0.00976759167886695
Cells_AreaShape_Zernike_9_7	2.3971591584071028e-05	-1.793815846734539e-05	0.005703175131665392	-0.005703175131665458
Cells_AreaShape_Zernike_9_9	7.161948664236029e-05	3.0071359425905106e-05	0.0015835129763345727	-0.0015835129763345911
Cells_Children_Cytoplasm_Count	1.0	0.0	0.0	0.0
Cells_Correlation_Correlation_CorrDNA_CorrER	0.002943429189421698	0.0002571664068435831	-0.023041202057127952	0.023041202057128223
Cells_Correlation_Correlation_CorrDNA_CorrGasdermin	0.014045196656538028	0.0006097699331504832	-0.07257441969172333	0.07257441969172418
Cells_Correlation_Correlation_CorrDNA_CorrMito	0.00784432506804511	0.00040784941824674014	-0.02050746973656013	0.02050746973656037
Cells_Correlation_Correlation_CorrDNA_CorrPM	0.0011564976879299138	9.883686046353415e-05	-0.041579087994866044	0.04157908799486652
Cells_Correlation_Correlation_CorrDNA_CorrRNA	0.003666739749981107	0.00027295112882974923	-0.012577475024036503	0.012577475024036649
Cells_Correlation_Correlation_CorrER_CorrGasdermin	0.0018314332646209852	-0.00017959284262192244	0.04288411706050144	-0.042884117060501936
Cells_Correlation_Correlation_CorrER_CorrMito	0.00036709461992390224	-8.451321510301656e-05	0.010447650810267307	-0.010447650810267429
Cells_Correlation_Correlation_CorrER_CorrPM	0.0018583456167362566	-1.0959072280994367e-06	-0.043271064269700794	0.043271064269701294
Cells_Correlation_Correlation_CorrER_CorrRNA	0.0068922960929750365	-0.00024990011657692574	-0.03068097972424825	0.03068097972424861
Cells_Correlation_Correlation_CorrGasdermin_CorrMito	0.004165853717177148	-0.00026235491271376976	0.04690091870991117	-0.04690091870991172
Cells_Correlation_Correlation_CorrGasdermin_CorrPM	0.0010257570857595821	8.301391748443126e-05	-0.039311632601115684	0.039311632601116135
Cells_Correlation_Correlation_CorrGasdermin_CorrRNA	0.00498973065277164	6.617785544318706e-06	0.06657146730772555	-0.06657146730772633
Cells_Correlation_Correlation_CorrMito_CorrPM	0.00206645488125079	0.00020771687876183813	-0.0470078420736727	0.04700784207367325
