feature	feature_LPS_+_DMSO 0.1%	r2_score_LPS_+_DMSO 0.1%	Metadata_number_of_singlecells_LPS_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_LPS_+_DMSO 0.1%	Metadata_treatment_LPS_LPS_+_DMSO 0.1%	Metadata_dose_0_LPS_+_DMSO 0.1%	Metadata_dose_10µg_per_ml_LPS_+_DMSO 0.1%	Metadata_dose_1µg_per_ml_LPS_+_DMSO 0.1%	feature_Disulfiram_+_DMSO 0.1%	r2_score_Disulfiram_+_DMSO 0.1%	Metadata_number_of_singlecells_Disulfiram_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_Disulfiram_+_DMSO 0.1%	Metadata_treatment_Disulfiram_Disulfiram_+_DMSO 0.1%	Metadata_dose_0_Disulfiram_+_DMSO 0.1%	Metadata_dose_0.1µM_Disulfiram_+_DMSO 0.1%	Metadata_dose_2.5µM_Disulfiram_+_DMSO 0.1%	feature_H2O2_+_DMSO 0.1%	r2_score_H2O2_+_DMSO 0.1%	Metadata_number_of_singlecells_H2O2_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_H2O2_+_DMSO 0.1%	Metadata_treatment_H2O2_H2O2_+_DMSO 0.1%	Metadata_dose_0_H2O2_+_DMSO 0.1%	Metadata_dose_500µM_H2O2_+_DMSO 0.1%	Metadata_dose_50µM_H2O2_+_DMSO 0.1%	feature_Thapsi_+_DMSO 0.1%	r2_score_Thapsi_+_DMSO 0.1%	Metadata_number_of_singlecells_Thapsi_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_Thapsi_+_DMSO 0.1%	Metadata_treatment_Thapsi_Thapsi_+_DMSO 0.1%	Metadata_dose_0_Thapsi_+_DMSO 0.1%	Metadata_dose_10µM_Thapsi_+_DMSO 0.1%	Metadata_dose_1µM_Thapsi_+_DMSO 0.1%	feature_ATP_+_DMSO 0.1%	r2_score_ATP_+_DMSO 0.1%	Metadata_number_of_singlecells_ATP_+_DMSO 0.1%	Metadata_treatment_ATP_ATP_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_ATP_+_DMSO 0.1%	Metadata_dose_0_ATP_+_DMSO 0.1%	Metadata_dose_0.1mM_ATP_+_DMSO 0.1%	Metadata_dose_1mM_ATP_+_DMSO 0.1%	feature_LPS + Nigericin_+_DMSO 0.1%	r2_score_LPS + Nigericin_+_DMSO 0.1%	Metadata_number_of_singlecells_LPS + Nigericin_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_LPS + Nigericin_+_DMSO 0.1%	Metadata_treatment_LPS + Nigericin_LPS + Nigericin_+_DMSO 0.1%	Metadata_dose_0_LPS + Nigericin_+_DMSO 0.1%	Metadata_dose_1µg_per_ml + 10µM_LPS + Nigericin_+_DMSO 0.1%	Metadata_dose_1µg_per_ml + 1µM_LPS + Nigericin_+_DMSO 0.1%	feature_Flagellin_+_DMSO 0.1%	r2_score_Flagellin_+_DMSO 0.1%	Metadata_number_of_singlecells_Flagellin_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_Flagellin_+_DMSO 0.1%	Metadata_treatment_Flagellin_Flagellin_+_DMSO 0.1%	Metadata_dose_0_Flagellin_+_DMSO 0.1%	Metadata_dose_0.1µg_per_ml_Flagellin_+_DMSO 0.1%	Metadata_dose_1µg_per_ml_Flagellin_+_DMSO 0.1%	feature_DMSO 0.1%_+_DMSO 0.1%	r2_score_DMSO 0.1%_+_DMSO 0.1%	Metadata_number_of_singlecells_DMSO 0.1%_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_DMSO 0.1%_+_DMSO 0.1%	Metadata_dose_0_DMSO 0.1%_+_DMSO 0.1%	feature_Media only_+_DMSO 0.1%	r2_score_Media only_+_DMSO 0.1%	Metadata_number_of_singlecells_Media only_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_Media only_+_DMSO 0.1%	Metadata_treatment_Media only_Media only_+_DMSO 0.1%	Metadata_dose_0_Media only_+_DMSO 0.1%
Cells_AreaShape_Zernike_3_1	Cells_AreaShape_Zernike_3_1	0.00039697537868721433	-9.169326913694329e-05	0.006756432458520718	-0.00675643245852072	0.006756432458520719	-0.0033217848151390304	-0.0034346476433817453	Cells_AreaShape_Zernike_3_1	0.0004932037110562115	-6.967598468183656e-05	0.0062852402909409025	-0.006285240290940908	0.006285240290940905	-0.007900986418354376	0.001615746127413385	Cells_AreaShape_Zernike_3_1	0.000922267013248268	0.00016516312300823084	-0.011286543056076126	0.011286543056076147	-0.01128654305607615	0.09087756380153517	-0.07959102074545812	Cells_AreaShape_Zernike_3_1	0.000737684797242455	0.00011067322861313194	-0.010925820283264831	0.010925820283264852	-0.010925820283264857	0.07738214100871038	-0.06645632072544347	Cells_AreaShape_Zernike_3_1	0.00025859380186143976	2.041019431247577e-05	-0.008911753596376845	0.008911753596376847	0.008911753596376847	-0.004752661051220849	-0.004159092545156059	Cells_AreaShape_Zernike_3_1	0.0002985555887453639	-8.312725269771202e-05	-0.002018839221262222	0.002018839221262234	-0.0020188392212622253	-0.020381462116844568	0.0224003013381058	Cells_AreaShape_Zernike_3_1	0.00019910361662578424	6.603559327725113e-05	0.005573274974286292	-0.0055732749742862945	0.005573274974286292	-0.007288837466327826	0.0017155624920415914	Cells_AreaShape_Zernike_3_1	0.00010959958540524006	6.637406125755662e-05	0.0	0.0	Cells_AreaShape_Zernike_3_1	0.0008194805000663052	3.244963048075798e-08	0.028647804532968862	-0.028647804532969647	0.0
Cells_AreaShape_Zernike_3_3	Cells_AreaShape_Zernike_3_3	1.5762393744900294e-05	-7.440975671970647e-06	0.0010412607175589762	-0.0010412607175589756	0.0010412607175589764	-0.005151757282629812	0.004110496565070764	Cells_AreaShape_Zernike_3_3	0.00010345479326889784	1.6705383591092253e-05	0.0018275882014695717	-0.00182758820146957	0.0018275882014695721	0.006745649048807885	-0.00857323725027743	Cells_AreaShape_Zernike_3_3	0.0008952292620942881	8.331412565837865e-05	0.00272296005523057	-0.0027229600552305744	0.0027229600552305753	-0.01688053393141338	0.014157573876182643	Cells_AreaShape_Zernike_3_3	0.00028181261446169614	4.4352629048383476e-05	-0.0023809008477137517	0.0023809008477137504	-0.00238090084771375	-0.0002650698169916158	0.0026459706647053477	Cells_AreaShape_Zernike_3_3	1.867528260479645e-05	1.7876916252871676e-05	0.0009846710541778162	-0.0009846710541778177	-0.0009846710541778175	-0.004303081531938463	0.005287752586116217	Cells_AreaShape_Zernike_3_3	0.00017750138397487625	5.397189484220053e-05	0.0009155305497800291	-0.0009155305497800314	0.00091553054978003	0.00391484952764188	-0.0048303800774217205	Cells_AreaShape_Zernike_3_3	3.2258062403478505e-05	6.58816897658503e-06	0.0011033526045359993	-0.0011033526045359935	0.0011033526045359978	0.005926723957569793	-0.007030076562105681	Cells_AreaShape_Zernike_3_3	6.250598153667575e-05	-5.012490569221045e-05	0.0	0.0	Cells_AreaShape_Zernike_3_3	0.0002599143888565303	-5.310107617310498e-05	0.015033025702408404	-0.015033025702408815	0.0
Cells_AreaShape_Zernike_4_0	Cells_AreaShape_Zernike_4_0	4.015356087561095e-05	2.7721963111927976e-05	-0.0025927468952191973	0.002592746895219197	-0.0025927468952191973	0.0023504574098317287	0.0002422894853875042	Cells_AreaShape_Zernike_4_0	0.0002514557941412088	-4.658876389910547e-05	-0.0007100007185666061	0.0007100007185666046	-0.0007100007185666067	-0.004687882423067212	0.005397883141633796	Cells_AreaShape_Zernike_4_0	0.0006199499302332878	-3.120904432045656e-05	-0.010344048219260604	0.010344048219260616	-0.01034404821926062	0.044921866067384755	-0.03457781784812372	Cells_AreaShape_Zernike_4_0	0.0023089512133793733	-5.802498707137056e-05	-0.0066482342422393564	0.00664823424223937	-0.00664823424223937	0.04697836381652754	-0.04033012957428693	Cells_AreaShape_Zernike_4_0	0.00022963726879421387	-6.052107412587375e-05	0.00032137149611795746	-0.0003213714961179581	-0.00032137149611795795	-0.0027388426398177214	0.003060214135935639	Cells_AreaShape_Zernike_4_0	0.001320432818046724	-0.00010108555980598068	-0.008039089196266499	0.008039089196266495	-0.008039089196266495	0.010894748442620105	-0.0028556592463530577	Cells_AreaShape_Zernike_4_0	0.00016220294539393	-2.3507962667068643e-05	-0.0005421801429523912	0.0005421801429523781	-0.0005421801429523877	-0.014836056569223115	0.015378236712175291	Cells_AreaShape_Zernike_4_0	2.5001244574607284e-07	-3.168968163247995e-06	0.0	0.0	Cells_AreaShape_Zernike_4_0	3.909894085574184e-05	-7.6017760422797215e-06	-0.00609930625576896	0.006099306255769125	0.0
Cells_AreaShape_Zernike_4_2	Cells_AreaShape_Zernike_4_2	7.009563003312902e-05	-2.68822873617626e-05	-0.0013350518977595163	0.001335051897759516	-0.0013350518977595172	0.006873626935113367	-0.005538575037353755	Cells_AreaShape_Zernike_4_2	0.0004423999221527808	-6.582903871727526e-05	-0.0014148012871681827	0.0014148012871681823	-0.0014148012871681836	-0.003564574601451621	0.0049793758886197935	Cells_AreaShape_Zernike_4_2	0.000595678472918193	0.00014190166450492013	-0.012763258246779235	0.012763258246779248	-0.012763258246779251	0.08085794495999835	-0.06809468671321832	Cells_AreaShape_Zernike_4_2	0.0016670378727217106	4.665096888577453e-05	-0.02297388522640234	0.022973885226402348	-0.02297388522640235	0.08882175737428948	-0.0658478721478848	Cells_AreaShape_Zernike_4_2	0.00013447555260803767	-3.5831597322235764e-05	-0.005621556870321769	0.005621556870321774	0.005621556870321773	0.007016560756652607	-0.012638117626974275	Cells_AreaShape_Zernike_4_2	0.0006660646054484909	-0.00012582822165056124	-0.00174971751667468	0.0017497175166746957	-0.001749717516674687	-0.02280426285368156	0.02455398037035514	Cells_AreaShape_Zernike_4_2	3.744000925953728e-05	-2.450076971833557e-05	0.0008562198776773033	-0.0008562198776773092	0.0008562198776773046	-0.0066173983382162216	0.005761178460538854	Cells_AreaShape_Zernike_4_2	9.413386641599075e-05	-6.150873060656451e-05	0.0	0.0	Cells_AreaShape_Zernike_4_2	0.0004396852742610813	-8.670824304050817e-05	0.018471093556541224	-0.01847109355654173	0.0
Cells_AreaShape_Zernike_4_4	Cells_AreaShape_Zernike_4_4	0.000174735061426734	2.5986260456305918e-05	-0.006939202274780985	0.006939202274780987	-0.006939202274780988	-0.0019461457749847012	0.008885348049765675	Cells_AreaShape_Zernike_4_4	0.0005204732633945497	8.927347241638541e-05	-0.007833386624018276	0.007833386624018281	-0.007833386624018281	-0.000739513136861247	0.008572899760879573	Cells_AreaShape_Zernike_4_4	0.0003323121374598781	6.165620193842497e-05	-0.019000581298134714	0.01900058129813474	-0.01900058129813474	0.060848119941231106	-0.041847538643095844	Cells_AreaShape_Zernike_4_4	0.001166159245823195	-3.5544824354879305e-05	-0.015249521082484993	0.01524952108248499	-0.01524952108248499	0.022045895115373904	-0.006796374032888384	Cells_AreaShape_Zernike_4_4	0.0002507231415858069	-2.6343262485072115e-05	0.00402384354641	-0.004023843546409997	-0.004023843546409997	0.020870557273553178	-0.01684671372714288	Cells_AreaShape_Zernike_4_4	0.0004513068125410191	-3.0522847735600146e-05	-0.011080865343232197	0.0110808653432322	-0.011080865343232197	-0.00013167712845304526	0.011212542471685263	Cells_AreaShape_Zernike_4_4	0.00011343525298868062	-4.4961885360164385e-06	-0.006285691585313696	0.0062856915853136954	-0.006285691585313696	0.0005870933788774918	0.0056985982064360384	Cells_AreaShape_Zernike_4_4	6.818646632389402e-05	5.2370707367385676e-05	0.0	0.0	Cells_AreaShape_Zernike_4_4	0.00042319061043205597	6.556570182549209e-05	-0.019458332294406976	0.019458332294407507	0.0
Cells_AreaShape_Zernike_5_1	Cells_AreaShape_Zernike_5_1	0.00030148915950956034	-5.6952643272289934e-05	-0.003736263487636341	0.003736263487636341	-0.0037362634876363437	0.013338366186167242	-0.009602102698530715	Cells_AreaShape_Zernike_5_1	0.0015008620913946613	-8.57288428005338e-05	-0.005502271125674196	0.0055022711256741946	-0.005502271125674203	-0.019845390255854405	0.025347661381528528	Cells_AreaShape_Zernike_5_1	0.00010652722809467718	4.7793747987438075e-05	-0.005206031011115719	0.0052060310111157245	-0.005206031011115726	0.03915145444348973	-0.033945423432373625	Cells_AreaShape_Zernike_5_1	0.000234405599058074	1.4027724470318188e-05	-0.001683003397179035	0.0016830033971790403	-0.0016830033971790411	0.02874083538157394	-0.02705783198439412	Cells_AreaShape_Zernike_5_1	0.00011254286626305454	-4.5976436836448865e-05	0.0012213822138460988	-0.001221382213846096	-0.001221382213846096	0.010234622224887559	-0.009013240011041316	Cells_AreaShape_Zernike_5_1	0.0009240836028183708	-0.0001505600204776609	-0.0030333593759262964	0.003033359375926319	-0.0030333593759263094	-0.03087192171308323	0.03390528108900804	Cells_AreaShape_Zernike_5_1	0.00024382631314556757	-0.00010949896570493205	0.001911177462979544	-0.0019111774629795423	0.0019111774629795436	0.0015449294571716586	-0.0034561069201511294	Cells_AreaShape_Zernike_5_1	0.0001615085162091079	-8.056463275000232e-05	0.0	0.0	Cells_AreaShape_Zernike_5_1	0.0003032777643371398	-8.740358809729207e-05	0.01370726628936057	-0.01370726628936094	0.0
Cells_AreaShape_Zernike_5_3	Cells_AreaShape_Zernike_5_3	0.0001392067841214928	-5.2668734465528616e-05	-0.0017235531399844824	0.0017235531399844824	-0.0017235531399844833	0.004389150416895859	-0.002665597276911314	Cells_AreaShape_Zernike_5_3	0.00047094656758417397	-7.275043329241695e-05	-0.0004929865475796712	0.0004929865475796706	-0.0004929865475796714	-0.002480787159293352	0.0029737737068730127	Cells_AreaShape_Zernike_5_3	0.00037717167998219114	9.092096937080287e-05	-0.003636543298034034	0.0036365432980340383	-0.003636543298034039	0.024296519525175177	-0.0206599762271409	Cells_AreaShape_Zernike_5_3	0.00028394493641703544	7.521892338674266e-05	-0.007981889182497821	0.007981889182497832	-0.007981889182497832	0.049785916930564014	-0.04180402774806487	Cells_AreaShape_Zernike_5_3	4.7289600589417446e-05	2.5996140790993515e-05	-0.0009318144414102499	0.0009318144414102493	0.0009318144414102497	-0.008015255815460448	0.007083441374050084	Cells_AreaShape_Zernike_5_3	0.00014475323502105564	-3.7892425701796306e-05	-0.0044008010633018	0.004400801063301807	-0.004400801063301804	-0.007052436880232023	0.011453237943533492	Cells_AreaShape_Zernike_5_3	3.2947484657541715e-05	-9.953123026755082e-06	0.0006605680760255533	-0.0006605680760255579	0.0006605680760255542	-0.007126044049466595	0.006465475973440964	Cells_AreaShape_Zernike_5_3	4.262044804614895e-05	-4.137873909481973e-05	0.0	0.0	Cells_AreaShape_Zernike_5_3	0.000342924857733351	-6.833400435201944e-05	0.016781072964825377	-0.01678107296482584	0.0
Cells_AreaShape_Zernike_5_5	Cells_AreaShape_Zernike_5_5	6.136665242184591e-06	1.5006755052167691e-06	-0.0006956655755777901	0.0006956655755777901	-0.0006956655755777903	0.003181280491151981	-0.002485614915574147	Cells_AreaShape_Zernike_5_5	0.00018318788888405102	3.5949186430118242e-06	0.004991977398763295	-0.004991977398763295	0.004991977398763299	0.011058094805426683	-0.01605007220418995	Cells_AreaShape_Zernike_5_5	0.00031714364110158044	3.948050157200633e-05	0.005295896393840895	-0.0052958963938409005	0.0052958963938409005	-0.019345150817425945	0.014049254423584874	Cells_AreaShape_Zernike_5_5	5.248149169501115e-05	5.455006874547849e-06	0.0005592404087650105	-0.0005592404087650126	0.0005592404087650131	-0.008679369056755471	0.008120128647990225	Cells_AreaShape_Zernike_5_5	3.6834767843441085e-05	1.0677649787087214e-05	-0.0028771664342058393	0.00287716643420584	0.00287716643420584	0.000557510444621055	-0.0034346768788268848	Cells_AreaShape_Zernike_5_5	0.00017514151472897144	5.286482296858146e-05	-0.0026951511941338017	0.002695151194133801	-0.002695151194133801	0.00376462119534094	-0.0010694700012069485	Cells_AreaShape_Zernike_5_5	1.7949887631707462e-05	-1.8367045516484383e-05	0.0008120779962958351	-0.0008120779962958322	0.0008120779962958344	0.00345105457270382	-0.004263132568999586	Cells_AreaShape_Zernike_5_5	0.0003295278914887678	-0.00011504781083435353	0.0	0.0	Cells_AreaShape_Zernike_5_5	0.0003505258315288362	-0.00010548440546437398	0.012983246591937194	-0.012983246591937546	0.0
Cells_AreaShape_Zernike_6_0	Cells_AreaShape_Zernike_6_0	1.2988721363793587e-05	-7.711548426700791e-06	0.00040289749337712576	-0.0004028974933771264	0.00040289749337712566	0.0033920773975925755	-0.0037949748909696566	Cells_AreaShape_Zernike_6_0	0.00032554284603125705	-5.5728640084827066e-05	-0.0011911103626638239	0.001191110362663823	-0.0011911103626638243	-0.003289287692229044	0.004480398054892857	Cells_AreaShape_Zernike_6_0	0.000133462297999154	5.297083245813604e-05	-0.009378764854131985	0.009378764854131994	-0.009378764854131997	0.05085551591123293	-0.041476751057100456	Cells_AreaShape_Zernike_6_0	0.00042211273690784257	-2.143531896959264e-06	-0.009038326702915614	0.009038326702915616	-0.009038326702915617	0.03135577324828408	-0.02231744654536765	Cells_AreaShape_Zernike_6_0	2.976953526379056e-05	8.725970893007573e-06	-0.000915190449315483	0.0009151904493154819	0.0009151904493154819	-0.007380419922108409	0.00646522947279282	Cells_AreaShape_Zernike_6_0	0.0003333358545682952	-3.8942360621180366e-05	-0.00429450455493674	0.0042945045549367365	-0.004294504554936737	0.010529719487290552	-0.006235214932353288	Cells_AreaShape_Zernike_6_0	2.7308686900706647e-06	-8.392686415318584e-06	9.549222829049564e-06	-9.549222829048805e-06	9.549222829049388e-06	0.0013985536828548199	-0.0014081029056838502	Cells_AreaShape_Zernike_6_0	2.3147925546362913e-06	9.6489676127615e-06	0.0	0.0	Cells_AreaShape_Zernike_6_0	7.473591378892586e-05	-9.679841143087115e-06	0.00860337618417315	-0.008603376184173384	0.0
Cells_AreaShape_Zernike_6_2	Cells_AreaShape_Zernike_6_2	0.0001337027037479066	-1.1012609869705427e-05	-0.006353040442757347	0.00635304044275735	-0.006353040442757351	0.007555800330608063	-0.0012027598878505998	Cells_AreaShape_Zernike_6_2	0.0006094517310173408	-5.142569188700873e-05	-0.006086314425937992	0.00608631442593799	-0.006086314425937993	-0.009614853863487545	0.015701168289425523	Cells_AreaShape_Zernike_6_2	7.604466588451153e-05	-3.997693236509056e-05	0.0011047649551512422	-0.0011047649551512444	0.0011047649551512448	-0.009885636658951251	0.008780871703799908	Cells_AreaShape_Zernike_6_2	0.00041740148437030555	-9.519673589919906e-05	0.01014773416627475	-0.010147734166274758	0.010147734166274758	-0.03414724108512161	0.02399950691884597	Cells_AreaShape_Zernike_6_2	0.000332077222415017	-7.772302048286046e-05	0.0037943980132486115	-0.003794398013248607	-0.003794398013248608	0.013150437178800236	-0.009356039165551437	Cells_AreaShape_Zernike_6_2	0.00019719676681762	-4.914062784228644e-05	-0.004608961050624574	0.0046089610506245835	-0.004608961050624577	-0.00992631938869061	0.014535280439314714	Cells_AreaShape_Zernike_6_2	3.515638600370963e-05	-3.755247696622123e-05	-0.0011788914240635942	0.0011788914240635925	-0.0011788914240635935	-0.0014179675138372865	0.0025968589379008287	Cells_AreaShape_Zernike_6_2	1.154261840663473e-05	-2.1535775895313374e-05	0.0	0.0	Cells_AreaShape_Zernike_6_2	0.00016617311298516846	-3.4907913618395255e-05	-0.01164084550118107	0.011640845501181387	0.0
Cells_AreaShape_Zernike_6_4	Cells_AreaShape_Zernike_6_4	0.00017377836485787945	-6.384383492268549e-05	-0.0003257298338898364	0.00032572983388983595	-0.0003257298338898364	0.00304286498667035	-0.002717135152780473	Cells_AreaShape_Zernike_6_4	0.0007069397904028163	-4.1444040610412946e-05	-0.002450889701834571	0.002450889701834563	-0.0024508897018345717	-0.02131847880700512	0.023769368508839588	Cells_AreaShape_Zernike_6_4	0.000904330582495172	0.00014394372115518887	-0.022721647618353796	0.02272164761835383	-0.02272164761835383	0.1304436314189589	-0.10772198380060381	Cells_AreaShape_Zernike_6_4	0.0016620155201898523	0.0001449991046718973	-0.030728648100444983	0.030728648100445004	-0.030728648100445007	0.12552595950764125	-0.09479731140719298	Cells_AreaShape_Zernike_6_4	0.00016324242139842404	1.7274871395251123e-05	-0.00584255416069334	0.005842554160693344	0.005842554160693343	0.003776352820739715	-0.009618906981433	Cells_AreaShape_Zernike_6_4	0.0008817759411370307	-0.00010607414578336841	-0.00888679795815736	0.008886797958157383	-0.008886797958157368	-0.028806543102529454	0.037693341060685434	Cells_AreaShape_Zernike_6_4	0.00012809672920310877	6.117138030341135e-05	0.0001993803787760668	-0.00019938037877607407	0.00019938037877606876	-0.008959966431309321	0.008760586052533137	Cells_AreaShape_Zernike_6_4	0.00013112830095907135	7.258787117519721e-05	0.0	0.0	Cells_AreaShape_Zernike_6_4	0.00037992876096781814	-8.146619683981693e-06	0.019516023387636694	-0.01951602338763723	0.0
Cells_AreaShape_Zernike_6_6	Cells_AreaShape_Zernike_6_6	0.00014193878541779448	3.445986458918579e-05	-0.005944163163682322	0.0059441631636823235	-0.005944163163682324	0.010648299702727128	-0.00470413653904465	Cells_AreaShape_Zernike_6_6	0.000558942882250113	8.571952510085758e-05	-0.0024833231320580103	0.0024833231320580134	-0.0024833231320580116	0.0025204378292032186	-3.711469714517751e-05	Cells_AreaShape_Zernike_6_6	0.0002988776266492632	7.233172799620432e-05	-0.01838759949982089	0.018387599499820908	-0.01838759949982091	0.06610500290002894	-0.047717403400207435	Cells_AreaShape_Zernike_6_6	0.0017026151014030155	-1.0890292716794843e-05	-0.021541567420358287	0.02154156742035829	-0.02154156742035829	0.051555440281274845	-0.03001387286091525	Cells_AreaShape_Zernike_6_6	0.00021972647214696384	-4.499792672517203e-05	0.004209504748438451	-0.0042095047484384494	-0.004209504748438448	0.0170901669793438	-0.012880662230905109	Cells_AreaShape_Zernike_6_6	0.0003085348927953646	-5.194075107620411e-05	-0.006322799196854476	0.006322799196854482	-0.006322799196854478	-0.0025724880673572356	0.008895287264211602	Cells_AreaShape_Zernike_6_6	0.00014738600036823257	-3.675454491806977e-06	-0.006881326721661233	0.006881326721661236	-0.0068813267216612335	0.008705865683311404	-0.001824538961650247	Cells_AreaShape_Zernike_6_6	2.0608858109616435e-05	2.8789100937136214e-05	0.0	0.0	Cells_AreaShape_Zernike_6_6	1.1399617571905551e-05	2.116717288885561e-05	0.0013715139004285882	-0.0013715139004286257	0.0
Cells_AreaShape_Zernike_7_1	Cells_AreaShape_Zernike_7_1	0.00010762380351325707	-4.593059351417474e-05	0.004189484449047777	-0.0041894844490477775	0.004189484449047778	-0.0050293779055216	0.0008398934564737468	Cells_AreaShape_Zernike_7_1	0.00030940245564692326	-7.029445819473513e-05	0.0038453958124598994	-0.0038453958124599016	0.0038453958124599016	0.0008979337966797396	-0.00474332960913966	Cells_AreaShape_Zernike_7_1	0.00022399847407172935	6.248391118055732e-05	0.0005002962599708616	-0.0005002962599708616	0.0005002962599708607	0.024542424828841523	-0.02504272108881211	Cells_AreaShape_Zernike_7_1	0.00038136636910357513	4.599216533245989e-06	0.009117882049471324	-0.009117882049471325	0.009117882049471325	-0.02705996097295528	0.017942078923483255	Cells_AreaShape_Zernike_7_1	5.658306308109484e-05	1.5134852403546786e-05	-0.003836378786160057	0.003836378786160058	0.0038363787861600577	-0.002648853792517243	-0.0011875249936428513	Cells_AreaShape_Zernike_7_1	2.3858675380239447e-05	-1.4117566279136935e-05	0.0012845621428253656	-0.0012845621428253587	0.0012845621428253615	-0.009970520699936366	0.008685958557110515	Cells_AreaShape_Zernike_7_1	4.2107208837460774e-05	-1.270193914412842e-05	0.0017749435765336873	-0.0017749435765336819	0.001774943576533686	0.005982897401530232	-0.007757840978063789	Cells_AreaShape_Zernike_7_1	2.2758846300763302e-05	-3.0229324081069396e-05	0.0	0.0	Cells_AreaShape_Zernike_7_1	9.165642679054287e-05	-1.95265813324759e-05	0.009488045198945508	-0.009488045198945768	0.0
Cells_AreaShape_Zernike_7_3	Cells_AreaShape_Zernike_7_3	4.906183221342619e-05	-5.039485311445258e-07	-0.003933008269016599	0.003933008269016601	-0.003933008269016601	0.005266327875519488	-0.0013333196065028101	Cells_AreaShape_Zernike_7_3	0.0003390218256323907	-4.355992714351851e-05	-0.001522603465643483	0.00152260346564348	-0.0015226034656434843	-0.00945144361307398	0.010974047078717422	Cells_AreaShape_Zernike_7_3	4.448145149582583e-05	2.4364395648007923e-05	8.462544019658541e-05	-8.462544019658194e-05	8.462544019658172e-05	0.013475676340743712	-0.013560301780940146	Cells_AreaShape_Zernike_7_3	0.00020991922232216353	4.1334668549859164e-05	0.00193003005602084	-0.0019300300560208344	0.0019300300560208335	0.015114870413522177	-0.01704490046954259	Cells_AreaShape_Zernike_7_3	1.389768820003745e-05	-9.436394361825965e-06	0.0014608368705086314	-0.0014608368705086318	-0.0014608368705086318	-0.00021936712625680323	0.0016802039967654312	Cells_AreaShape_Zernike_7_3	0.0004611422722181624	-8.898730569630961e-05	-0.005070486300482523	0.005070486300482539	-0.00507048630048253	-0.020624427196384347	0.02569491349686588	Cells_AreaShape_Zernike_7_3	2.9865587068633737e-05	-1.5882804942719987e-05	0.0016883037671753163	-0.0016883037671753117	0.001688303767175315	0.004310094174793204	-0.005998397941968415	Cells_AreaShape_Zernike_7_3	2.2477211869542657e-08	-9.502556067034087e-07	0.0	0.0	Cells_AreaShape_Zernike_7_3	0.00011051637871317688	-4.197329303376983e-05	0.009262961833047579	-0.009262961833047832	0.0
Cells_AreaShape_Zernike_7_5	Cells_AreaShape_Zernike_7_5	5.420880194839661e-05	-2.996545968670484e-05	0.0015882390353350309	-0.0015882390353350315	0.001588239035335031	0.002811201634548402	-0.0043994406698834	Cells_AreaShape_Zernike_7_5	0.000309477103573208	-4.9615780178182446e-05	0.0040476623243710375	-0.004047662324371043	0.004047662324371039	-0.008686270805031284	0.004638608480660171	Cells_AreaShape_Zernike_7_5	0.00027077943031705853	7.463560692076737e-05	-0.0008458048026048631	0.000845804802604867	-0.0008458048026048675	0.021154033483602334	-0.020308228680997246	Cells_AreaShape_Zernike_7_5	0.00017297543938987747	3.739647121577296e-05	-0.002126925169509332	0.002126925169509337	-0.0021269251695093397	0.030544828288899498	-0.028417903119389333	Cells_AreaShape_Zernike_7_5	0.00019124522015423473	-1.9793725166445886e-06	-0.007708024194248144	0.007708024194248149	0.007708024194248148	0.0034944563786459973	-0.011202480572894087	Cells_AreaShape_Zernike_7_5	0.00013998090390410223	5.984754220021829e-06	-0.006965575017623932	0.006965575017623934	-0.006965575017623932	0.0019452611987371823	0.005020313818886863	Cells_AreaShape_Zernike_7_5	3.6841658606734384e-05	-1.0164840959795874e-06	0.0034704010282913724	-0.003470401028291374	0.003470401028291373	-0.004190300386571858	0.0007198993582805259	Cells_AreaShape_Zernike_7_5	2.1692760597824545e-06	-9.338002324366413e-06	0.0	0.0	Cells_AreaShape_Zernike_7_5	0.0002989467716311145	-5.642574926889483e-05	0.01606148453799804	-0.016061484537998473	0.0
