feature	r2_score	Metadata_number_of_singlecells	ATP_0.1mM	DMSO 0.1%_0
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_3of4	0.0026207274532171754	-0.00026506799989273227	-0.006920645949642427	0.006920645949642392
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_4of4	0.004347726989599843	0.0003363385716021807	0.002714138958746772	-0.0027141389587467583
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_1of4	0.0036057257256150166	-0.00030246585510767697	-0.0006109971635009968	0.0006109971635009937
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_2of4	0.003739928457488384	-0.00030917159537908264	-0.0023936152536129835	0.002393615253612971
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_3of4	0.0032541392534065627	-0.00029404087567520213	-0.003346321238280838	0.0033463212382808206
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_4of4	0.0049937569814940685	0.00035377380334746824	0.0004421208538471957	-0.00044212085384719336
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_1of4	0.003839253349139038	-0.0003162436817682317	0.0032567666027594816	-0.003256766602759465
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_2of4	0.003814784429760132	-0.0003159230328602746	0.0013527003186022582	-0.0013527003186022512
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_3of4	0.003250845465661123	-0.0002944713366610712	-0.0031355533171523965	0.0031355533171523804
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_4of4	0.005433473502740038	0.00037246549972280637	-0.0006980779618970254	0.000698077961897022
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_1of4	0.0006461332890715932	3.906630721694234e-05	-0.02379169821832331	0.023791698218323193
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_2of4	0.0005763297428139635	3.8238688563558624e-05	-0.02228488611339425	0.02228488611339413
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_3of4	0.001266150878677763	0.00010236186574403788	-0.029380853957575788	0.02938085395757564
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_4of4	0.002698428432869715	0.00019917020701823996	-0.038294854442610014	0.03829485444260982
Cytoplasm_RadialDistribution_RadialCV_CorrER_1of4	0.002585101431304304	0.00019233408740996027	-0.0349412797356607	0.034941279735660524
Cytoplasm_RadialDistribution_RadialCV_CorrER_2of4	0.0020192071214530927	0.00014732518750748238	-0.03551908675063993	0.03551908675063974
Cytoplasm_RadialDistribution_RadialCV_CorrER_3of4	0.0012156635726706666	5.6042826911669885e-05	-0.03328941084787539	0.03328941084787523
Cytoplasm_RadialDistribution_RadialCV_CorrER_4of4	0.0002743264212770047	-2.5412497871239963e-05	-0.014904264025202264	0.01490426402520219
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0025144393778469	7.227470894024977e-05	-0.04858419006040962	0.048584190060409385
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0021490067790007616	5.026627637500429e-05	-0.04607191771442866	0.04607191771442843
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0018263727271735641	-2.8921160164794896e-05	-0.04235146893351278	0.04235146893351257
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0006681849665469697	-8.645642915812295e-05	-0.018070945044684216	0.018070945044684126
Cytoplasm_RadialDistribution_RadialCV_CorrMito_1of4	0.0025899050865537676	7.037552813155369e-06	-0.05070216384468201	0.050702163844681764
Cytoplasm_RadialDistribution_RadialCV_CorrMito_2of4	0.0019303643920519642	-7.704877847645888e-06	-0.044163209358867556	0.044163209358867334
Cytoplasm_RadialDistribution_RadialCV_CorrMito_3of4	0.0020391684614868844	-9.430396171601544e-05	-0.04090139543777971	0.04090139543777951
Cytoplasm_RadialDistribution_RadialCV_CorrMito_4of4	0.0013248302774802045	-0.00014194264144925487	-0.021416125866425228	0.021416125866425117
Cytoplasm_RadialDistribution_RadialCV_CorrPM_1of4	0.0012296990740892078	4.491193813262065e-05	-0.03406665605837564	0.03406665605837547
Cytoplasm_RadialDistribution_RadialCV_CorrPM_2of4	0.0007101721763502766	-5.563128193746903e-05	-0.023242944974420032	0.023242944974419914
Cytoplasm_RadialDistribution_RadialCV_CorrPM_3of4	0.001328658419437967	-0.00017559207315143524	-0.009350869179816708	0.009350869179816661
Cytoplasm_RadialDistribution_RadialCV_CorrPM_4of4	0.0021295023381546763	-0.00023015369420584787	0.0018362530702245514	-0.0018362530702245423
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_1of4	0.0023687900708511123	0.000156995137854876	-0.03836594068099202	0.03836594068099183
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_2of4	0.0014488791107871712	7.759527666672691e-05	-0.0353701856744037	0.03537018567440352
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_3of4	0.0009298362798130233	-1.918402860518472e-05	-0.02996092433550003	0.02996092433549988
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_4of4	0.0005280258474534838	-0.00010130158995572904	-0.00961589195080426	0.009615891950804211
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.0010351411727844706	0.00016454517404085453	-0.0017830818058733838	0.0017830818058733751
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.0015854029804378555	0.00020200889345319245	-0.007467354329617652	0.007467354329617613
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.00090409739408015	0.0001537065972371084	-0.000867074209643564	0.0008670742096435598
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.0012216208745067236	0.00017858414217209557	-0.0035998777806977604	0.0035998777806977417
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_00_256	0.0077565499233495094	0.000531697718040736	0.02440887032728247	-0.024408870327282346
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_01_256	0.006913517503825295	0.0005107983414236073	0.02612015162137913	-0.026120151621378998
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_02_256	0.00948124191440114	0.0005698532957032867	0.020931898060563264	-0.020931898060563156
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_03_256	0.005182513291075441	0.0004351294795526609	0.03168697392018043	-0.03168697392018027
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.011980208358028266	0.00021869343480459736	0.11713273216421871	-0.11713273216421814
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.012263645424456793	0.00019550849926807754	0.12293402569997519	-0.12293402569997457
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.012014576388473697	0.00021100847758004753	0.11782401389102515	-0.11782401389102456
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.01175408087931451	0.00018535540899501936	0.12007847595466761	-0.12007847595466699
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_00_256	0.01326138876553884	0.000345529331374699	0.10157384751935167	-0.10157384751935115
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_01_256	0.013195841585137313	0.00033216983220942566	0.10474193161894324	-0.10474193161894274
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_02_256	0.013162379753024367	0.0003399397988045257	0.10180200658691879	-0.10180200658691828
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_03_256	0.012426747973805163	0.00030798288641344524	0.1029863423409629	-0.10298634234096239
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_00_256	0.002067973381389643	0.00018843675877846727	0.028068307262908668	-0.02806830726290853
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_01_256	0.0017924058756592087	0.00015576309845111386	0.031281942335982096	-0.031281942335981944
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_02_256	0.001917392878591273	0.00017636685256046432	0.028432322690312373	-0.02843232269031223
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_03_256	0.001615019457267719	0.00013913505984112704	0.03135222112322037	-0.03135222112322022
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.006214270313098957	0.0004299065303592043	0.025023437372814657	-0.02502343737281453
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.0057270730270555514	0.0004119468041753217	0.02930484704521935	-0.02930484704521921
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.006417933884909521	0.0004313636673369899	0.02614829148299748	-0.026148291482997348
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.0043858720586270605	0.0003547169162092439	0.029640436092306564	-0.02964043609230641
Cytoplasm_Texture_Contrast_CorrDNA_3_00_256	0.0018338926584500204	-0.00018581120724241897	-0.013894567836660928	0.013894567836660853
Cytoplasm_Texture_Contrast_CorrDNA_3_01_256	0.0014458975487207093	-0.0001652581014700796	-0.013537912632627824	0.01353791263262776
Cytoplasm_Texture_Contrast_CorrDNA_3_02_256	0.0016495044947367754	-0.0001945581117117648	-0.012416547331606256	0.012416547331606196
Cytoplasm_Texture_Contrast_CorrDNA_3_03_256	0.0014191805491803322	-0.0001703289865766038	-0.015122760167727886	0.015122760167727808
Cytoplasm_Texture_Contrast_CorrER_3_00_256	0.006819228328905913	-0.00031011787165341844	0.0032131884831782496	-0.003213188483178233
Cytoplasm_Texture_Contrast_CorrER_3_01_256	0.006427421693636193	-0.00030925231314909594	0.006705951825619333	-0.006705951825619299
Cytoplasm_Texture_Contrast_CorrER_3_02_256	0.004514335256430302	-0.00022666733840665673	0.0035076419364165412	-0.0035076419364165243
Cytoplasm_Texture_Contrast_CorrER_3_03_256	0.0037739333354143145	-0.00023140676648031387	0.004425138047455026	-0.004425138047455004
Cytoplasm_Texture_Contrast_CorrGasdermin_3_00_256	0.0019143669565033772	-0.00010966228171528975	-0.011612295297250642	0.011612295297250585
Cytoplasm_Texture_Contrast_CorrGasdermin_3_01_256	0.002741581206275101	-0.00011708236298806359	-0.013031035644981773	0.013031035644981707
Cytoplasm_Texture_Contrast_CorrGasdermin_3_02_256	0.0024553133929151594	-9.222409110499263e-05	-0.01103913646242334	0.011039136462423285
Cytoplasm_Texture_Contrast_CorrGasdermin_3_03_256	0.0018745382048448445	-8.869730580726648e-05	-0.008975326850693638	0.008975326850693594
Cytoplasm_Texture_Contrast_CorrMito_3_00_256	0.004647204106372538	-0.0002644665639629561	-0.029728209816270897	0.029728209816270744
Cytoplasm_Texture_Contrast_CorrMito_3_01_256	0.006385806000224981	-0.00023889806151286544	-0.026075093093970825	0.026075093093970696
Cytoplasm_Texture_Contrast_CorrMito_3_02_256	0.006430315799437647	-0.00024337085717010326	-0.02728398475248167	0.02728398475248153
Cytoplasm_Texture_Contrast_CorrMito_3_03_256	0.003686536446518507	-0.00026451685249970176	-0.02847392627676939	0.028473926276769243
Cytoplasm_Texture_Contrast_CorrPM_3_00_256	0.0011041403846936415	-0.0008710534779387952	0.05229150177589556	-0.0522915017758953
Cytoplasm_Texture_Contrast_CorrPM_3_01_256	0.002960522344706229	-0.0008015918691127205	0.022253645192565445	-0.022253645192565334
Cytoplasm_Texture_Contrast_CorrPM_3_02_256	0.0017522656290935856	-0.0008289773813098375	0.0399805500709622	-0.039980550070962
Cytoplasm_Texture_Contrast_CorrPM_3_03_256	0.0006513003131477513	-0.0009028807275270656	0.08044820283592073	-0.08044820283592032
Cytoplasm_Texture_Contrast_CorrRNA_3_00_256	0.0012447078989015203	-0.00020069412848004313	-0.004926261087746282	0.0049262610877462585
Cytoplasm_Texture_Contrast_CorrRNA_3_01_256	0.002309407612247294	-0.00015560144732101972	-0.0021775623325726366	0.0021775623325726258
Cytoplasm_Texture_Contrast_CorrRNA_3_02_256	0.0012955301266133201	-9.729794784748979e-05	-0.0020051609627631303	0.00200516096276312
Cytoplasm_Texture_Contrast_CorrRNA_3_03_256	0.0007666191996178462	-0.00010996910659268492	-0.002579781880702983	0.00257978188070297
Cytoplasm_Texture_Correlation_CorrDNA_3_00_256	0.01909788390579592	0.0008480026385474635	-0.09836855167187242	0.09836855167187192
Cytoplasm_Texture_Correlation_CorrDNA_3_01_256	0.008225926324564647	0.0004623220654805645	-0.04983683098274787	0.04983683098274761
Cytoplasm_Texture_Correlation_CorrDNA_3_02_256	0.01969639503830367	0.0008741731361463567	-0.09358530773155335	0.09358530773155288
Cytoplasm_Texture_Correlation_CorrDNA_3_03_256	0.009534961310331047	0.0004949768430983925	-0.05669904716704226	0.05669904716704197
Cytoplasm_Texture_Correlation_CorrER_3_00_256	0.002645008267866622	0.00022200116010428797	-0.04969416328171948	0.049694163281719224
Cytoplasm_Texture_Correlation_CorrER_3_01_256	0.003373410031067392	0.0002909558594848502	-0.04158168239539278	0.041581682395392575
Cytoplasm_Texture_Correlation_CorrER_3_02_256	0.0021914856001690186	0.00021303398400955882	-0.04306388085284649	0.043063880852846265
Cytoplasm_Texture_Correlation_CorrER_3_03_256	0.0033119711671611984	0.0003036666659229069	-0.038989629850771236	0.03898962985077104
Cytoplasm_Texture_Correlation_CorrGasdermin_3_00_256	0.0070311016141639815	0.0003270445240080869	-0.07934017179464639	0.07934017179464599
Cytoplasm_Texture_Correlation_CorrGasdermin_3_01_256	0.0077634499164012105	0.00040933165675678787	-0.06574301377230445	0.06574301377230411
Cytoplasm_Texture_Correlation_CorrGasdermin_3_02_256	0.0068883180487356865	0.0003021696448174784	-0.08253622557421242	0.082536225574212
Cytoplasm_Texture_Correlation_CorrGasdermin_3_03_256	0.008267879153425417	0.0004265205135490567	-0.06745055883755169	0.06745055883755134
Cytoplasm_Texture_Correlation_CorrMito_3_00_256	0.005175293152780869	0.00016770159831143046	-0.07711061393178366	0.07711061393178327
Cytoplasm_Texture_Correlation_CorrMito_3_01_256	0.00441863485072691	0.00022669390015703158	-0.06073856258342575	0.060738562583425436
Cytoplasm_Texture_Correlation_CorrMito_3_02_256	0.005031351841040865	0.0001608392273226463	-0.07642246966909409	0.0764224696690937
Cytoplasm_Texture_Correlation_CorrMito_3_03_256	0.004556929300936208	0.0002280746208135191	-0.0630804082805541	0.06308040828055378
Cytoplasm_Texture_Correlation_CorrPM_3_00_256	0.001530833405106402	0.00016676838746061535	-0.029330567035363103	0.029330567035362954
Cytoplasm_Texture_Correlation_CorrPM_3_01_256	0.0015870936196274998	0.00019880806811293155	-0.020396797707066393	0.020396797707066292
Cytoplasm_Texture_Correlation_CorrPM_3_02_256	0.0009214140435644946	0.00012152351367445532	-0.02395694701029677	0.02395694701029665
Cytoplasm_Texture_Correlation_CorrPM_3_03_256	0.0010135899329907216	0.0001531310283674649	-0.01854381372406633	0.018543813724066237
Cytoplasm_Texture_Correlation_CorrRNA_3_00_256	0.0018778720554107897	0.00018745196482393336	-0.04033123947184214	0.04033123947184194
Cytoplasm_Texture_Correlation_CorrRNA_3_01_256	0.002494158821411241	0.0002565517194245822	-0.03203080265693562	0.03203080265693546
Cytoplasm_Texture_Correlation_CorrRNA_3_02_256	0.0014128693350832222	0.00014694025764229202	-0.03693157786785876	0.03693157786785857
Cytoplasm_Texture_Correlation_CorrRNA_3_03_256	0.0023720397758678624	0.0002539862193578726	-0.032145148946586065	0.032145148946585905
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.0010836729159042768	-0.00015756922532595487	-0.009348413977868567	0.009348413977868519
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.000859716424942425	-0.00013782608383308638	-0.009817631380653216	0.009817631380653169
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.0012361925171141541	-0.00016639238993493578	-0.01179329763436562	0.011793297634365563
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.0007204522691327542	-0.0001095376781845852	-0.014892349523339971	0.014892349523339897
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_00_256	0.041562762499873784	-0.0011386635920012627	0.01894761303352392	-0.018947613033523825
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_01_256	0.04198711523907561	-0.0011442772175142746	0.01721979893766979	-0.017219798937669704
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_02_256	0.04148550209236912	-0.0011469888214747739	0.018901445356325253	-0.01890144535632516
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_03_256	0.03866156807214716	-0.0010952686232628495	0.014895064365695584	-0.014895064365695512
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.019429282291072547	-0.000640983900837244	-0.07570463663470764	0.07570463663470725
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.019346698345310775	-0.0006324454540543007	-0.07715351982011329	0.07715351982011291
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.01873147384843632	-0.0006262721606064476	-0.07381282589974995	0.07381282589974958
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.01865816952880195	-0.0006175988297689921	-0.07430124627079998	0.0743012462707996
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_00_256	0.022008457310359386	-0.0006723040395734786	-0.08606979985101182	0.0860697998510114
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_01_256	0.021519862455672167	-0.0006545545744712065	-0.08717364787818435	0.08717364787818391
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_02_256	0.021388708636681963	-0.0006577601707792786	-0.08491417483609613	0.0849141748360957
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_03_256	0.02034860421582585	-0.0006290908067911772	-0.08380529298658848	0.08380529298658806
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_00_256	0.013308418395440724	-0.0006260080681988932	-0.011214521616631286	0.011214521616631232
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_01_256	0.013167329236238756	-0.0006129957309941016	-0.01818625598534889	0.018186255985348797
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_02_256	0.0121739060627154	-0.0006040299920912739	-0.01246842358038468	0.012468423580384618
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_03_256	0.010813966335465941	-0.0005546472219605733	-0.017746935926675495	0.01774693592667541
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.025336521010310475	-0.0008684942506112343	0.0028542679647004902	-0.0028542679647004755
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.025759428977856658	-0.0008726643203297516	0.0009355109775205823	-0.0009355109775205776
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.02442515210351215	-0.0008534621331106488	0.003309317315090844	-0.003309317315090827
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.023146774578561957	-0.0008273501649855692	0.0016477694778931065	-0.0016477694778930982
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_00_256	0.0003516672128618392	7.852631563427005e-05	0.009880344520166392	-0.009880344520166342
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_01_256	0.00032357941238037036	8.034009775320459e-05	0.007854575878790607	-0.007854575878790567
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_02_256	0.0004114086787094795	8.296443978642897e-05	0.011259129326899504	-0.011259129326899448
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_03_256	0.00028975515323570455	6.162695672752813e-05	0.011341444149607974	-0.011341444149607917
Cytoplasm_Texture_DifferenceVariance_CorrER_3_00_256	0.032654081133966395	0.0009617872080396129	-0.012714183099813016	0.012714183099812952
Cytoplasm_Texture_DifferenceVariance_CorrER_3_01_256	0.032242535275233686	0.0009585159409041593	-0.009886667101055973	0.009886667101055924
Cytoplasm_Texture_DifferenceVariance_CorrER_3_02_256	0.032940183137273316	0.0009636759258619637	-0.012297992603514725	0.012297992603514663
Cytoplasm_Texture_DifferenceVariance_CorrER_3_03_256	0.030628781188263177	0.0009340843298659628	-0.007003780825820139	0.0070037808258201035
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.01516731907534452	0.0004276785455396149	0.09860454230156684	-0.09860454230156636
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.015421831137916397	0.00042243655579572617	0.10262939675835989	-0.10262939675835937
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.014966117350882158	0.0004238812371583374	0.09812091659053401	-0.09812091659053351
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.015039261617072253	0.00041234593658270267	0.10192608773506504	-0.10192608773506452
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_00_256	0.01885932481990016	0.0004947315461260005	0.10700803184323937	-0.10700803184323883
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_01_256	0.018753998163144048	0.00048115113242582153	0.1106193988358126	-0.11061939883581202
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_02_256	0.018526746346543055	0.0004910286034123696	0.10605944485086494	-0.1060594448508644
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_03_256	0.018025392233905535	0.00046595418039048524	0.10880604586909615	-0.1088060458690956
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256	0.006914814260526314	0.0004278140127992659	0.006766922643982582	-0.00676692264398255
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_01_256	0.006074248574235885	0.00040050521226610525	0.012836563779314435	-0.012836563779314372
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256	0.006418614361141772	0.00041219538503032676	0.00818273969970131	-0.008182739699701269
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_03_256	0.0051561140340677936	0.0003674293640906917	0.013446641615562246	-0.01344664161556218
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_00_256	0.019497152895617376	0.0007248564820914348	-0.002975854016702051	0.0029758540167020365
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_01_256	0.018636219993523717	0.0007129116812197511	0.0001661653421094207	-0.00016616534210941991
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_02_256	0.019318959059183682	0.0007201525315349592	-0.0022214339312428733	0.002221433931242862
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_03_256	0.016745434246878466	0.0006785897401123615	0.001961134726012734	-0.0019611347260127237
Cytoplasm_Texture_Entropy_CorrDNA_3_00_256	0.0006266829301214694	-8.679368936197673e-05	-0.0169698416882825	0.016969841688282413
Cytoplasm_Texture_Entropy_CorrDNA_3_01_256	0.0007238120565052908	-0.00011502094732191734	-0.01282928738524822	0.012829287385248156
Cytoplasm_Texture_Entropy_CorrDNA_3_02_256	0.0006279664181045863	-8.149853441740009e-05	-0.018034046836036946	0.018034046836036852
Cytoplasm_Texture_Entropy_CorrDNA_3_03_256	0.0006518734597034115	-9.503770992138622e-05	-0.01597600648935967	0.01597600648935959
Cytoplasm_Texture_Entropy_CorrER_3_00_256	0.03218591938731996	-0.0010118392824401943	0.0028308219829843813	-0.002830821982984367
Cytoplasm_Texture_Entropy_CorrER_3_01_256	0.03267271715303621	-0.0010181311404895814	0.0033470173640868283	-0.003347017364086812
Cytoplasm_Texture_Entropy_CorrER_3_02_256	0.03280266029554624	-0.0010214521569259646	0.0030268117615376905	-0.0030268117615376753
Cytoplasm_Texture_Entropy_CorrER_3_03_256	0.02990189924601383	-0.000976440922930021	0.0019416068879025959	-0.0019416068879025857
Cytoplasm_Texture_Entropy_CorrGasdermin_3_00_256	0.015185736279262563	-0.00046249213564812945	-0.08994613870749549	0.08994613870749503
Cytoplasm_Texture_Entropy_CorrGasdermin_3_01_256	0.015327120278898154	-0.0004652593943911392	-0.09069047787807727	0.09069047787807681
Cytoplasm_Texture_Entropy_CorrGasdermin_3_02_256	0.015056172599299478	-0.00045741234210831404	-0.0901324498210456	0.09013244982104514
Cytoplasm_Texture_Entropy_CorrGasdermin_3_03_256	0.014849979240679212	-0.00045653410664984	-0.08899076945143819	0.08899076945143775
Cytoplasm_Texture_Entropy_CorrMito_3_00_256	0.017772728014359584	-0.0004984758408382431	-0.09588432854436324	0.09588432854436277
Cytoplasm_Texture_Entropy_CorrMito_3_01_256	0.017881365417201645	-0.0005030350245017851	-0.09621220991286825	0.09621220991286776
Cytoplasm_Texture_Entropy_CorrMito_3_02_256	0.017601758995846484	-0.0004926114991889544	-0.0960925849804779	0.09609258498047742
Cytoplasm_Texture_Entropy_CorrMito_3_03_256	0.017192293930915925	-0.0004890878560384227	-0.09441077905670181	0.09441077905670134
Cytoplasm_Texture_Entropy_CorrPM_3_00_256	0.005535768513011408	-0.00037169302473796177	-0.019136934933818604	0.019136934933818506
Cytoplasm_Texture_Entropy_CorrPM_3_01_256	0.005548342672397233	-0.0003719043274459186	-0.020563242391418192	0.020563242391418088
Cytoplasm_Texture_Entropy_CorrPM_3_02_256	0.005325296964079795	-0.0003666597744356285	-0.01885232966117265	0.018852329661172555
Cytoplasm_Texture_Entropy_CorrPM_3_03_256	0.005110816993972089	-0.0003559061765826142	-0.02023878333997782	0.02023878333997772
Cytoplasm_Texture_Entropy_CorrRNA_3_00_256	0.016932834671349317	-0.0006970630592893323	-0.009069326852470666	0.009069326852470621
Cytoplasm_Texture_Entropy_CorrRNA_3_01_256	0.017514775442381558	-0.0007113190981920263	-0.009359696298234762	0.009359696298234715
Cytoplasm_Texture_Entropy_CorrRNA_3_02_256	0.017010793959434167	-0.0007006893295876744	-0.009171143542105438	0.009171143542105393
Cytoplasm_Texture_Entropy_CorrRNA_3_03_256	0.016109661405682152	-0.0006826896084499538	-0.009184727209520328	0.009184727209520282
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256	0.010855558343248695	-0.0005600848725887015	0.051151450167615894	-0.05115145016761563
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_01_256	0.003535024036114942	-0.000301757909941495	0.02363672593133382	-0.023636725931333705
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_02_256	0.009633431829943029	-0.0005391124863060722	0.03674877970115722	-0.03674877970115703
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_03_256	0.0041587564463810844	-0.00033076260363515235	0.024459362721896527	-0.02445936272189641
Cytoplasm_Texture_InfoMeas1_CorrER_3_00_256	0.006810063604265726	-0.00043595361663578854	0.0239274121769703	-0.023927412176970184
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256	0.004889793110757101	-0.0003662432885469297	0.017027239973114353	-0.017027239973114266
Cytoplasm_Texture_InfoMeas1_CorrER_3_02_256	0.006177662318832877	-0.00041927745115437245	0.014974584083359416	-0.014974584083359343
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256	0.0038329435382608024	-0.0003292041347187683	0.013432550517467869	-0.013432550517467803
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.008028157378431655	-0.0004974229020560401	0.001331105115164776	-0.0013311051151647692
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.0075716849722593516	-0.0004770338654790828	-0.0019191301069872457	0.0019191301069872357
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.007184850948037669	-0.00047127318369911454	-0.0009215954692273908	0.0009215954692273861
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.006935471998088749	-0.0004541534775996338	-0.0059485403030349986	0.00594854030303497
Cytoplasm_Texture_InfoMeas1_CorrMito_3_00_256	0.005704005172356252	-0.0004254299376026716	0.005491897289860372	-0.005491897289860344
Cytoplasm_Texture_InfoMeas1_CorrMito_3_01_256	0.005296502395573999	-0.00040249669729515414	-0.0020701940838645256	0.002070194083864515
Cytoplasm_Texture_InfoMeas1_CorrMito_3_02_256	0.005086528045702643	-0.00040300843775467344	0.004087495809342146	-0.0040874958093421255
Cytoplasm_Texture_InfoMeas1_CorrMito_3_03_256	0.004792636508520465	-0.000382031723400181	-0.0028068957294376477	0.0028068957294376333
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256	0.0022765279466577804	-0.0002551538294751946	0.013399466792965019	-0.013399466792964951
