,Treatments,oneb_Metadata_Treatment_Dose_Inhibitor_Dose,correlation
262,H2O2_100.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.09482575077608556
263,H2O2_100.000_Disulfiram_1.0,Flagellin_0.100_DMSO_0.025,-0.11569332288458625
264,H2O2_100.000_Z-VAD-FMK_100.0,Flagellin_0.100_DMSO_0.025,0.02299720538586682
265,LPS_0.010_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.35664146736075436
266,LPS_0.100_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.24689472227992168
267,LPS_1.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.35404355727316544
268,LPS_10.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.2854644657046613
269,LPS_10.000_Disulfiram_0.1,Flagellin_0.100_DMSO_0.025,0.0928218691903331
270,LPS_10.000_Disulfiram_1.0,Flagellin_0.100_DMSO_0.025,-0.07824021310585
271,LPS_10.000_Disulfiram_2.5,Flagellin_0.100_DMSO_0.025,0.04622002190163608
272,LPS_10.000_Z-VAD-FMK_100.0,Flagellin_0.100_DMSO_0.025,0.13945286566537787
273,LPS_100.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.06925672846215505
274,LPS_Nigericin_1.000_1.0_DMSO_0.025,Flagellin_0.100_DMSO_0.025,-0.1611162365073649
275,LPS_Nigericin_1.000_10.0_DMSO_0.025,Flagellin_0.100_DMSO_0.025,-0.19815040446956894
276,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Flagellin_0.100_DMSO_0.025,-0.04690990671331321
277,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Flagellin_0.100_DMSO_0.025,-0.008186621702778639
278,LPS_Nigericin_1.000_3.0_DMSO_0.025,Flagellin_0.100_DMSO_0.025,-0.22734879363957938
279,LPS_Nigericin_100.000_1.0_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.005023734749074446
280,LPS_Nigericin_100.000_10.0_DMSO_0.025,Flagellin_0.100_DMSO_0.025,-0.19587980758569834
281,LPS_Nigericin_100.000_3.0_DMSO_0.025,Flagellin_0.100_DMSO_0.025,-0.2707933411702206
282,Thapsigargin_1.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.13336814684303497
283,Thapsigargin_10.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.0529809405709919
284,Topotecan_10.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.18116959396185003
285,Topotecan_20.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.08873379670963487
286,Topotecan_5.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.23025834943978626
287,media ctr_0_Media ctr_0.0,Flagellin_0.100_DMSO_0.025,0.20911225333862582
288,DMSO_0.100_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.4956526991350973
289,DMSO_0.100_DMSO_1.0,Flagellin_1.000_DMSO_0.025,0.2650688386375375
290,DMSO_0.100_Z-VAD-FMK_100.0,Flagellin_1.000_DMSO_0.025,0.31738580040714587
291,DMSO_0.100_Z-VAD-FMK_30.0,Flagellin_1.000_DMSO_0.025,0.46530077092983047
292,Disulfiram_0.100_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.06094602624769398
293,Disulfiram_1.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,-0.14683393477752688
294,Disulfiram_2.500_DMSO_0.025,Flagellin_1.000_DMSO_0.025,-0.011636149989943192
295,Flagellin_0.100_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.45630977748730495
296,Flagellin_1.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,1.0
297,Flagellin_1.000_Disulfiram_1.0,Flagellin_1.000_DMSO_0.025,-0.13066775724910307
298,H2O2_100.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.025860869232233963
299,H2O2_100.000_Disulfiram_1.0,Flagellin_1.000_DMSO_0.025,-0.3900084415456617
300,H2O2_100.000_Z-VAD-FMK_100.0,Flagellin_1.000_DMSO_0.025,0.004424899658445219
301,LPS_0.010_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.512763720286356
302,LPS_0.100_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.5040914748269241
303,LPS_1.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.3793052091127425
304,LPS_10.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.3495511821979439
305,LPS_10.000_Disulfiram_0.1,Flagellin_1.000_DMSO_0.025,0.06803435565332937
306,LPS_10.000_Disulfiram_1.0,Flagellin_1.000_DMSO_0.025,-0.1469602676451721
307,LPS_10.000_Disulfiram_2.5,Flagellin_1.000_DMSO_0.025,-0.2341772726055437
308,LPS_10.000_Z-VAD-FMK_100.0,Flagellin_1.000_DMSO_0.025,0.17636877852606797
309,LPS_100.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.07584422345522498
310,LPS_Nigericin_1.000_1.0_DMSO_0.025,Flagellin_1.000_DMSO_0.025,-0.29429705943569007
311,LPS_Nigericin_1.000_10.0_DMSO_0.025,Flagellin_1.000_DMSO_0.025,-0.2621382073830689
312,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Flagellin_1.000_DMSO_0.025,-0.21112461374532646
313,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Flagellin_1.000_DMSO_0.025,0.07052653764596092
314,LPS_Nigericin_1.000_3.0_DMSO_0.025,Flagellin_1.000_DMSO_0.025,-0.25044035120587876
315,LPS_Nigericin_100.000_1.0_DMSO_0.025,Flagellin_1.000_DMSO_0.025,-0.2554246273166179
316,LPS_Nigericin_100.000_10.0_DMSO_0.025,Flagellin_1.000_DMSO_0.025,-0.4074079422502192
317,LPS_Nigericin_100.000_3.0_DMSO_0.025,Flagellin_1.000_DMSO_0.025,-0.3635139414266784
318,Thapsigargin_1.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.11620109341288568
319,Thapsigargin_10.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.010504886826885135
320,Topotecan_10.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.3975421033155333
321,Topotecan_20.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.3769990841163963
322,Topotecan_5.000_DMSO_0.025,Flagellin_1.000_DMSO_0.025,0.553401031986875
323,media ctr_0_Media ctr_0.0,Flagellin_1.000_DMSO_0.025,0.5463642120647546
324,DMSO_0.100_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.40940245828852023
325,DMSO_0.100_DMSO_1.0,Flagellin_1.000_Disulfiram_1.0,-0.16757325201683212
326,DMSO_0.100_Z-VAD-FMK_100.0,Flagellin_1.000_Disulfiram_1.0,-0.32683775133647636
327,DMSO_0.100_Z-VAD-FMK_30.0,Flagellin_1.000_Disulfiram_1.0,-0.30947290223637697
328,Disulfiram_0.100_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.12006480242058558
329,Disulfiram_1.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.6510813291658668
330,Disulfiram_2.500_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.37474729548981406
331,Flagellin_0.100_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.12007350291247129
332,Flagellin_1.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.13066775724910307
333,Flagellin_1.000_Disulfiram_1.0,Flagellin_1.000_Disulfiram_1.0,1.0
334,H2O2_100.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.23647704009525095
335,H2O2_100.000_Disulfiram_1.0,Flagellin_1.000_Disulfiram_1.0,0.31035307676409457
336,H2O2_100.000_Z-VAD-FMK_100.0,Flagellin_1.000_Disulfiram_1.0,-0.12062484025809085
337,LPS_0.010_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.20624667729490798
338,LPS_0.100_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.17053376499574466
339,LPS_1.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.23077166578737543
340,LPS_10.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.28548680039426655
341,LPS_10.000_Disulfiram_0.1,Flagellin_1.000_Disulfiram_1.0,0.2283925454065028
342,LPS_10.000_Disulfiram_1.0,Flagellin_1.000_Disulfiram_1.0,0.6977713986718167
343,LPS_10.000_Disulfiram_2.5,Flagellin_1.000_Disulfiram_1.0,0.7915513502006314
344,LPS_10.000_Z-VAD-FMK_100.0,Flagellin_1.000_Disulfiram_1.0,-0.3834075025101293
345,LPS_100.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.05441724958038873
346,LPS_Nigericin_1.000_1.0_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.05828677139701329
347,LPS_Nigericin_1.000_10.0_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.20249305249339225
348,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Flagellin_1.000_Disulfiram_1.0,0.24655129255924982
349,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Flagellin_1.000_Disulfiram_1.0,-0.43369027064805243
350,LPS_Nigericin_1.000_3.0_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.1342184511478852
351,LPS_Nigericin_100.000_1.0_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.34451344773363485
352,LPS_Nigericin_100.000_10.0_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,0.07900661339797224
353,LPS_Nigericin_100.000_3.0_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.08398693140748585
354,Thapsigargin_1.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.24006103733391662
355,Thapsigargin_10.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.11440301621423757
356,Topotecan_10.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.10647664044701936
357,Topotecan_20.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.028078925164977404
358,Topotecan_5.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,-0.15072764852548146
359,media ctr_0_Media ctr_0.0,Flagellin_1.000_Disulfiram_1.0,-0.25261461541280333
360,DMSO_0.100_DMSO_0.025,H2O2_100.000_DMSO_0.025,0.1265527397705096
361,DMSO_0.100_DMSO_1.0,H2O2_100.000_DMSO_0.025,0.34536755553800086
362,DMSO_0.100_Z-VAD-FMK_100.0,H2O2_100.000_DMSO_0.025,0.32649932932629094
363,DMSO_0.100_Z-VAD-FMK_30.0,H2O2_100.000_DMSO_0.025,0.15586998743698727
364,Disulfiram_0.100_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.02044696137962091
365,Disulfiram_1.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.316086403262364
366,Disulfiram_2.500_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.3638321415163342
367,Flagellin_0.100_DMSO_0.025,H2O2_100.000_DMSO_0.025,0.09482575077608556
368,Flagellin_1.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,0.025860869232233963
369,Flagellin_1.000_Disulfiram_1.0,H2O2_100.000_DMSO_0.025,-0.23647704009525095
370,H2O2_100.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,1.0
371,H2O2_100.000_Disulfiram_1.0,H2O2_100.000_DMSO_0.025,0.1267404756101124
372,H2O2_100.000_Z-VAD-FMK_100.0,H2O2_100.000_DMSO_0.025,0.40931451187145895
373,LPS_0.010_DMSO_0.025,H2O2_100.000_DMSO_0.025,0.18630573616853577
374,LPS_0.100_DMSO_0.025,H2O2_100.000_DMSO_0.025,0.06435791257927216
375,LPS_1.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.25505876589477494
376,LPS_10.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.2661533868190652
377,LPS_10.000_Disulfiram_0.1,H2O2_100.000_DMSO_0.025,-0.30805509459080516
378,LPS_10.000_Disulfiram_1.0,H2O2_100.000_DMSO_0.025,-0.2410680487673563
379,LPS_10.000_Disulfiram_2.5,H2O2_100.000_DMSO_0.025,-0.2886483528168175
380,LPS_10.000_Z-VAD-FMK_100.0,H2O2_100.000_DMSO_0.025,0.29503118803892076
381,LPS_100.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.4630841605377949
382,LPS_Nigericin_1.000_1.0_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.19434045258821045
383,LPS_Nigericin_1.000_10.0_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.1808819836596642
384,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,H2O2_100.000_DMSO_0.025,-0.02420801439581523
385,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,H2O2_100.000_DMSO_0.025,0.23433284598850823
386,LPS_Nigericin_1.000_3.0_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.15417426409920845
387,LPS_Nigericin_100.000_1.0_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.42300469613784514
388,LPS_Nigericin_100.000_10.0_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.23282336685192961
389,LPS_Nigericin_100.000_3.0_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.2710302912743654
390,Thapsigargin_1.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,0.4484871621947347
391,Thapsigargin_10.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,0.2596937158929627
392,Topotecan_10.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.1644116618610165
393,Topotecan_20.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.15130659955951892
394,Topotecan_5.000_DMSO_0.025,H2O2_100.000_DMSO_0.025,-0.21312831448039118
395,media ctr_0_Media ctr_0.0,H2O2_100.000_DMSO_0.025,0.14914985227161395
396,DMSO_0.100_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.45344597069425324
397,DMSO_0.100_DMSO_1.0,H2O2_100.000_Disulfiram_1.0,-0.34573097373008976
398,DMSO_0.100_Z-VAD-FMK_100.0,H2O2_100.000_Disulfiram_1.0,-0.5904556520519246
399,DMSO_0.100_Z-VAD-FMK_30.0,H2O2_100.000_Disulfiram_1.0,-0.5161372336789651
400,Disulfiram_0.100_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.11269022078896207
401,Disulfiram_1.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.28773154871381573
402,Disulfiram_2.500_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.053266215253791015
403,Flagellin_0.100_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.11569332288458625
404,Flagellin_1.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.3900084415456617
405,Flagellin_1.000_Disulfiram_1.0,H2O2_100.000_Disulfiram_1.0,0.31035307676409457
406,H2O2_100.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.1267404756101124
407,H2O2_100.000_Disulfiram_1.0,H2O2_100.000_Disulfiram_1.0,1.0
408,H2O2_100.000_Z-VAD-FMK_100.0,H2O2_100.000_Disulfiram_1.0,-0.36147609962866467
409,LPS_0.010_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.41516544508446274
410,LPS_0.100_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.2918778093249548
411,LPS_1.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.23854796375027917
412,LPS_10.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.10836626670101676
413,LPS_10.000_Disulfiram_0.1,H2O2_100.000_Disulfiram_1.0,0.07070889868961622
414,LPS_10.000_Disulfiram_1.0,H2O2_100.000_Disulfiram_1.0,0.3400745795868419
415,LPS_10.000_Disulfiram_2.5,H2O2_100.000_Disulfiram_1.0,0.41526216414900646
416,LPS_10.000_Z-VAD-FMK_100.0,H2O2_100.000_Disulfiram_1.0,-0.5401592991008481
417,LPS_100.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.194941997144016
418,LPS_Nigericin_1.000_1.0_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.07527307553532707
419,LPS_Nigericin_1.000_10.0_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.3907895073971566
420,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,H2O2_100.000_Disulfiram_1.0,0.5526792371859137
421,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,H2O2_100.000_Disulfiram_1.0,-0.35325502459661373
422,LPS_Nigericin_1.000_3.0_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.5430732862567433
423,LPS_Nigericin_100.000_1.0_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.24564795308499163
424,LPS_Nigericin_100.000_10.0_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.5915032961492832
425,LPS_Nigericin_100.000_3.0_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,0.1878269937483289
426,Thapsigargin_1.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.2917418526444882
427,Thapsigargin_10.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.23965703892557463
428,Topotecan_10.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.2348160420230742
429,Topotecan_20.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.299344220084496
430,Topotecan_5.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,-0.3089912428080438
431,media ctr_0_Media ctr_0.0,H2O2_100.000_Disulfiram_1.0,-0.4064946172663462
432,DMSO_0.100_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,0.044430560096027485
433,DMSO_0.100_DMSO_1.0,H2O2_100.000_Z-VAD-FMK_100.0,0.3109726113614648
434,DMSO_0.100_Z-VAD-FMK_100.0,H2O2_100.000_Z-VAD-FMK_100.0,0.6764466741576499
435,DMSO_0.100_Z-VAD-FMK_30.0,H2O2_100.000_Z-VAD-FMK_100.0,0.3335794386029658
436,Disulfiram_0.100_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,0.00861382528333955
437,Disulfiram_1.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.34658359615633294
438,Disulfiram_2.500_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.2815617758922555
439,Flagellin_0.100_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,0.02299720538586682
440,Flagellin_1.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,0.004424899658445219
441,Flagellin_1.000_Disulfiram_1.0,H2O2_100.000_Z-VAD-FMK_100.0,-0.12062484025809085
442,H2O2_100.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,0.40931451187145895
443,H2O2_100.000_Disulfiram_1.0,H2O2_100.000_Z-VAD-FMK_100.0,-0.36147609962866467
444,H2O2_100.000_Z-VAD-FMK_100.0,H2O2_100.000_Z-VAD-FMK_100.0,1.0
445,LPS_0.010_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,0.26641398711687975
446,LPS_0.100_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.05009523919621459
447,LPS_1.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.13165100654334627
448,LPS_10.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.25532095100341284
449,LPS_10.000_Disulfiram_0.1,H2O2_100.000_Z-VAD-FMK_100.0,-0.2705135137185879
450,LPS_10.000_Disulfiram_1.0,H2O2_100.000_Z-VAD-FMK_100.0,-0.31046989148225496
451,LPS_10.000_Disulfiram_2.5,H2O2_100.000_Z-VAD-FMK_100.0,-0.25657604527574585
452,LPS_10.000_Z-VAD-FMK_100.0,H2O2_100.000_Z-VAD-FMK_100.0,0.7513773510462497
453,LPS_100.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.5534000891063758
454,LPS_Nigericin_1.000_1.0_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.19162999841480854
455,LPS_Nigericin_1.000_10.0_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.3282057331855857
456,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,H2O2_100.000_Z-VAD-FMK_100.0,-0.3754884695381263
457,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,H2O2_100.000_Z-VAD-FMK_100.0,0.5832618592355502
458,LPS_Nigericin_1.000_3.0_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.4685445411847803
459,LPS_Nigericin_100.000_1.0_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.3288168046576929
460,LPS_Nigericin_100.000_10.0_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.5442187949353609
461,LPS_Nigericin_100.000_3.0_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.33101676004608693
462,Thapsigargin_1.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,0.5518476868599866
463,Thapsigargin_10.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,0.4678168446706594
464,Topotecan_10.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.24668686418072647
465,Topotecan_20.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.07011740950226172
466,Topotecan_5.000_DMSO_0.025,H2O2_100.000_Z-VAD-FMK_100.0,-0.22920323605816087
467,media ctr_0_Media ctr_0.0,H2O2_100.000_Z-VAD-FMK_100.0,0.08026016647275964
468,DMSO_0.100_DMSO_0.025,LPS_0.010_DMSO_0.025,0.6497184731230404
469,DMSO_0.100_DMSO_1.0,LPS_0.010_DMSO_0.025,0.4637691768892208
470,DMSO_0.100_Z-VAD-FMK_100.0,LPS_0.010_DMSO_0.025,0.5620072235538266
471,DMSO_0.100_Z-VAD-FMK_30.0,LPS_0.010_DMSO_0.025,0.6380605871317367
472,Disulfiram_0.100_DMSO_0.025,LPS_0.010_DMSO_0.025,0.2556205089927491
473,Disulfiram_1.000_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.1601641003979343
474,Disulfiram_2.500_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.05275740121028335
475,Flagellin_0.100_DMSO_0.025,LPS_0.010_DMSO_0.025,0.35664146736075436
476,Flagellin_1.000_DMSO_0.025,LPS_0.010_DMSO_0.025,0.512763720286356
477,Flagellin_1.000_Disulfiram_1.0,LPS_0.010_DMSO_0.025,-0.20624667729490798
478,H2O2_100.000_DMSO_0.025,LPS_0.010_DMSO_0.025,0.18630573616853577
479,H2O2_100.000_Disulfiram_1.0,LPS_0.010_DMSO_0.025,-0.41516544508446274
480,H2O2_100.000_Z-VAD-FMK_100.0,LPS_0.010_DMSO_0.025,0.26641398711687975
481,LPS_0.010_DMSO_0.025,LPS_0.010_DMSO_0.025,1.0
482,LPS_0.100_DMSO_0.025,LPS_0.010_DMSO_0.025,0.5941046296942419
483,LPS_1.000_DMSO_0.025,LPS_0.010_DMSO_0.025,0.2936199651486167
484,LPS_10.000_DMSO_0.025,LPS_0.010_DMSO_0.025,0.04813238846940538
485,LPS_10.000_Disulfiram_0.1,LPS_0.010_DMSO_0.025,-0.11407507729875023
486,LPS_10.000_Disulfiram_1.0,LPS_0.010_DMSO_0.025,-0.21116032290187708
487,LPS_10.000_Disulfiram_2.5,LPS_0.010_DMSO_0.025,-0.2348481468120468
488,LPS_10.000_Z-VAD-FMK_100.0,LPS_0.010_DMSO_0.025,0.3868530906302262
489,LPS_100.000_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.2875896485368462
490,LPS_Nigericin_1.000_1.0_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.3962300804875732
491,LPS_Nigericin_1.000_10.0_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.3718211901925466
492,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,LPS_0.010_DMSO_0.025,-0.3098513331504979
493,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,LPS_0.010_DMSO_0.025,0.15673028442532727
494,LPS_Nigericin_1.000_3.0_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.35215793953474317
495,LPS_Nigericin_100.000_1.0_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.41766074763447264
496,LPS_Nigericin_100.000_10.0_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.5008310556298197
497,LPS_Nigericin_100.000_3.0_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.4904157930573356
498,Thapsigargin_1.000_DMSO_0.025,LPS_0.010_DMSO_0.025,0.16013970344718595
499,Thapsigargin_10.000_DMSO_0.025,LPS_0.010_DMSO_0.025,-0.08858564750598552
500,Topotecan_10.000_DMSO_0.025,LPS_0.010_DMSO_0.025,0.4432005866093852
501,Topotecan_20.000_DMSO_0.025,LPS_0.010_DMSO_0.025,0.31218414409797174
502,Topotecan_5.000_DMSO_0.025,LPS_0.010_DMSO_0.025,0.4627460795197788
503,media ctr_0_Media ctr_0.0,LPS_0.010_DMSO_0.025,0.5408742413900289
504,DMSO_0.100_DMSO_0.025,LPS_0.100_DMSO_0.025,0.7357695286906645
505,DMSO_0.100_DMSO_1.0,LPS_0.100_DMSO_0.025,0.5133399777859968
506,DMSO_0.100_Z-VAD-FMK_100.0,LPS_0.100_DMSO_0.025,0.293996621493417
507,DMSO_0.100_Z-VAD-FMK_30.0,LPS_0.100_DMSO_0.025,0.587389786823993
508,Disulfiram_0.100_DMSO_0.025,LPS_0.100_DMSO_0.025,0.4391126271683923
509,Disulfiram_1.000_DMSO_0.025,LPS_0.100_DMSO_0.025,0.24664576882221576
510,Disulfiram_2.500_DMSO_0.025,LPS_0.100_DMSO_0.025,0.32847935160830183
511,Flagellin_0.100_DMSO_0.025,LPS_0.100_DMSO_0.025,0.24689472227992168
512,Flagellin_1.000_DMSO_0.025,LPS_0.100_DMSO_0.025,0.5040914748269241
513,Flagellin_1.000_Disulfiram_1.0,LPS_0.100_DMSO_0.025,-0.17053376499574466
514,H2O2_100.000_DMSO_0.025,LPS_0.100_DMSO_0.025,0.06435791257927216
515,H2O2_100.000_Disulfiram_1.0,LPS_0.100_DMSO_0.025,-0.2918778093249548
516,H2O2_100.000_Z-VAD-FMK_100.0,LPS_0.100_DMSO_0.025,-0.05009523919621459
517,LPS_0.010_DMSO_0.025,LPS_0.100_DMSO_0.025,0.5941046296942419
518,LPS_0.100_DMSO_0.025,LPS_0.100_DMSO_0.025,1.0
519,LPS_1.000_DMSO_0.025,LPS_0.100_DMSO_0.025,0.5336648739729225
520,LPS_10.000_DMSO_0.025,LPS_0.100_DMSO_0.025,0.4420260336598193
521,LPS_10.000_Disulfiram_0.1,LPS_0.100_DMSO_0.025,0.08369284687059177
522,LPS_10.000_Disulfiram_1.0,LPS_0.100_DMSO_0.025,0.14200639920723146
523,LPS_10.000_Disulfiram_2.5,LPS_0.100_DMSO_0.025,-0.06849478999943018
524,LPS_10.000_Z-VAD-FMK_100.0,LPS_0.100_DMSO_0.025,0.16865468663752659
525,LPS_100.000_DMSO_0.025,LPS_0.100_DMSO_0.025,-0.1019064325887197
526,LPS_Nigericin_1.000_1.0_DMSO_0.025,LPS_0.100_DMSO_0.025,-0.30642002524970413
527,LPS_Nigericin_1.000_10.0_DMSO_0.025,LPS_0.100_DMSO_0.025,-0.466104532764602
528,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,LPS_0.100_DMSO_0.025,-0.3172545515068997
